seed,k,mask,repeat,baseline_macro_f1,masked_macro_f1,macro_f1_drop,baseline_balanced_accuracy,masked_balanced_accuracy,balanced_accuracy_drop
1,10,uniform_random_k,8,0.8974865065008713,0.8979544125154424,-0.00046790601457114,0.8862512126071194,0.8873245889717493,-0.0010733763646298966
1,10,uniform_random_k,9,0.8974865065008713,0.8986047077784867,-0.001118201277615416,0.8862512126071194,0.8874929015605109,-0.0012416889533914954
1,10,uniform_random_k,10,0.8974865065008713,0.8984489200894108,-0.0009624135885395457,0.8862512126071194,0.8863976683774768,-0.0001464557703574343
1,10,uniform_random_k,11,0.8974865065008713,0.8977598537346558,-0.00027334723378458214,0.8862512126071194,0.8868847880380102,-0.0006335754308908204
1,10,uniform_random_k,12,0.8974865065008713,0.8997324105234824,-0.002245904022611156,0.8862512126071194,0.8885470653636566,-0.002295852756537209
1,10,uniform_random_k,13,0.8974865065008713,0.8966630304297667,0.0008234760711045563,0.8862512126071194,0.8858118452960473,0.0004393673110720808
1,10,uniform_random_k,14,0.8974865065008713,0.8974152624687568,7.124403211444807e-05,0.8862512126071194,0.8858133842358409,0.0004378283712784814
1,10,uniform_random_k,15,0.8974865065008713,0.8949907429745807,0.002495763526290551,0.8862512126071194,0.8831285323705067,0.0031226802366126627
1,10,uniform_random_k,16,0.8974865065008713,0.8952920205007595,0.0021944860001117394,0.8862512126071194,0.8835465653111411,0.002704647295978302
1,10,uniform_random_k,17,0.8974865065008713,0.8968368969715352,0.0006496095293360149,0.8862512126071194,0.8854711814058713,0.0007800312012480326
1,10,uniform_random_k,18,0.8974865065008713,0.8969565683704044,0.0005299381304668671,0.8862512126071194,0.8857387246259275,0.0005124879811918559
1,10,uniform_random_k,19,0.8974865065008713,0.8963417494612306,0.0011447570396406759,0.8862512126071194,0.8861018329660993,0.00014937964102001988
1,25,validation_shap_top_k,-1,0.8974865065008713,0.8506761782254424,0.04681032827542886,0.8862512126071194,0.8326182269236382,0.05363298568348118
1,25,uniform_random_k,0,0.8974865065008713,0.8950145291061482,0.002471977394723046,0.8862512126071194,0.8829608026509048,0.003290409956214546
1,25,uniform_random_k,1,0.8974865065008713,0.8957409684319203,0.001745538068950947,0.8862512126071194,0.8842294924524798,0.002021720154639528
1,25,uniform_random_k,2,0.8974865065008713,0.8955443522334079,0.0019421542674633585,0.8862512126071194,0.8839381198515587,0.002313092755560686
1,25,uniform_random_k,3,0.8974865065008713,0.897473931814283,1.2574686588218142e-05,0.8862512126071194,0.8850868927041864,0.0011643199029329754
1,25,uniform_random_k,4,0.8974865065008713,0.8963995855947143,0.0010869209061569185,0.8862512126071194,0.8860995523857895,0.00015166022132984125
1,25,uniform_random_k,5,0.8974865065008713,0.8959991637256998,0.0014873427751714852,0.8862512126071194,0.8843967601453082,0.0018544524618111513
1,25,uniform_random_k,6,0.8974865065008713,0.8940118559635484,0.0034746505373228764,0.8862512126071194,0.8830030425315447,0.0032481700755746523
1,25,uniform_random_k,7,0.8974865065008713,0.8939610353085988,0.0035254711922724224,0.8862512126071194,0.8843712709822632,0.001879941624856163
1,25,uniform_random_k,8,0.8974865065008713,0.8971951159813936,0.00029139051947768557,0.8862512126071194,0.8865187558271755,-0.0002675432200561767
1,25,uniform_random_k,9,0.8974865065008713,0.8955180781025264,0.001968428398344879,0.8862512126071194,0.885226022214618,0.001025190392501374
1,25,uniform_random_k,10,0.8974865065008713,0.8948168475596324,0.0026696589412388283,0.8862512126071194,0.8816487024679386,0.004602510139180782
1,25,uniform_random_k,11,0.8974865065008713,0.8966117215436451,0.000874784957226149,0.8862512126071194,0.8844475903743567,0.0018036222327626472
1,25,uniform_random_k,12,0.8974865065008713,0.8937872839574157,0.0036992225434555603,0.8862512126071194,0.8833974001002387,0.0028538125068806597
1,25,uniform_random_k,13,0.8974865065008713,0.8961611143712938,0.0013253921295774962,0.8862512126071194,0.8849576769328524,0.0012935356742669324
1,25,uniform_random_k,14,0.8974865065008713,0.8972669348001872,0.00021957170068409582,0.8862512126071194,0.8848926241631745,0.0013585884439448748
1,25,uniform_random_k,15,0.8974865065008713,0.8969077595759922,0.0005787469248790256,0.8862512126071194,0.8856656039558076,0.000585608651311742
1,25,uniform_random_k,16,0.8974865065008713,0.8961611078314827,0.0013253986693885222,0.8862512126071194,0.8848868972642356,0.0013643153428837262
1,25,uniform_random_k,17,0.8974865065008713,0.8954231292208921,0.002063377279979184,0.8862512126071194,0.8869516925277624,-0.0007004799206430379
1,25,uniform_random_k,18,0.8974865065008713,0.8955923392851791,0.001894167215692133,0.8862512126071194,0.8866353804664181,-0.0003841678592987341
1,25,uniform_random_k,19,0.8974865065008713,0.8971667424991596,0.000319764001711631,0.8862512126071194,0.8860780640064275,0.00017314860069184146
1,50,validation_shap_top_k,-1,0.8974865065008713,0.7929525928539314,0.10453391364693987,0.8862512126071194,0.7699271849232887,0.11632402768383066
1,50,uniform_random_k,0,0.8974865065008713,0.9016854662878035,-0.004198959786932299,0.8862512126071194,0.891046050741938,-0.004794838134818624
1,50,uniform_random_k,1,0.8974865065008713,0.9002351551915554,-0.002748648690684141,0.8862512126071194,0.8905555131668818,-0.004304300559762386
1,50,uniform_random_k,2,0.8974865065008713,0.8966546028710668,0.0008319036298044535,0.8862512126071194,0.8853681360169053,0.000883076590214027
1,50,uniform_random_k,3,0.8974865065008713,0.8830610035473327,0.014425502953538505,0.8862512126071194,0.8705549950579362,0.015696217549183156
1,50,uniform_random_k,4,0.8974865065008713,0.8951412653551838,0.00234524114568746,0.8862512126071194,0.884350365472061,0.0019008471350583367
1,50,uniform_random_k,5,0.8974865065008713,0.8940545311835237,0.003431975317347513,0.8862512126071194,0.8844620605116419,0.0017891520954774753
1,50,uniform_random_k,6,0.8974865065008713,0.89554957471962,0.0019369317812512055,0.8862512126071194,0.88364219085245,0.0026090217546693717
1,50,uniform_random_k,7,0.8974865065008713,0.8943144381865253,0.0031720683143459105,0.8862512126071194,0.8828126539318294,0.003438558675289971
1,50,uniform_random_k,8,0.8974865065008713,0.883922560444972,0.013563946055899279,0.8862512126071194,0.8659319478475953,0.02031926475952406
1,50,uniform_random_k,9,0.8974865065008713,0.8971104784089071,0.00037602809196413123,0.8862512126071194,0.8863464092881929,-9.519668107349499e-05
1,50,uniform_random_k,10,0.8974865065008713,0.8983231578799442,-0.0008366513790729613,0.8862512126071194,0.8889247646835,-0.0026735520763806475
1,50,uniform_random_k,11,0.8974865065008713,0.8954031615117022,0.002083344989169067,0.8862512126071194,0.8842532614121517,0.0019979511949677065
1,50,uniform_random_k,12,0.8974865065008713,0.89681564688332,0.0006708596175512005,0.8862512126071194,0.8839846685337304,0.0022665440733889985
1,50,uniform_random_k,13,0.8974865065008713,0.8938859916232491,0.0036005148776221407,0.8862512126071194,0.8824985620296015,0.0037526505775178354
1,50,uniform_random_k,14,0.8974865065008713,0.8907419286060212,0.006744577894850057,0.8862512126071194,0.8763833674864605,0.009867845120658858
1,50,uniform_random_k,15,0.8974865065008713,0.8962548673818234,0.0012316391190478893,0.8862512126071194,0.886026865338337,0.00022434726878239886
1,50,uniform_random_k,16,0.8974865065008713,0.8974704973440324,1.600915683885873e-05,0.8862512126071194,0.8842045529920566,0.0020466596150627847
1,50,uniform_random_k,17,0.8974865065008713,0.8893470841576983,0.008139422343172997,0.8862512126071194,0.8767477399151152,0.009503472692004133
1,50,uniform_random_k,18,0.8974865065008713,0.893283440356668,0.0042030661442032935,0.8862512126071194,0.8826145054495211,0.003636707157598229
1,50,uniform_random_k,19,0.8974865065008713,0.8929456428023752,0.004540863698496045,0.8862512126071194,0.8790932203828626,0.007157992224256726
1,100,validation_shap_top_k,-1,0.8974865065008713,0.6645160653815828,0.23297044111928844,0.8862512126071194,0.6352524660609871,0.2509987465461323
