group,run_id,topic,sustained_max,evidence
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,rate_ctrl_status,0.062313079833984375,0.0
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,sensor_combined,16.662702560424805,0.0
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,sensor_preflight,0.0,0.0
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_attitude,141.22539520263672,40.30521524237825
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint,20.911779403686523,0.0
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_land_detected,0.0,0.0
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_local_position,167.81312942504883,11.969399491047605
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint,9.30755615234375,0.0
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_status,0.0,0.0
normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_vision_position,0.011360645294189453,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,actuator_controls_0,0.7887031657021989,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,actuator_outputs,0.8272922039031982,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,battery_status,0.0,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,cpuload,0.0,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,distance_sensor,0.0,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,ekf2_innovations,0.19682638996117077,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,estimator_status,797.7896881103516,355.4725076285374
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,manual_control_setpoint,0.03307223320007324,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,rate_ctrl_status,0.01818433403968811,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,sensor_combined,7.192087173461914,0.3015391147919815
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,sensor_preflight,0.0,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_attitude,94.23727497458458,39.449429429904384
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint,6.201207637786865,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_land_detected,0.0,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_local_position,160.87531089782715,33.01601253667452
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint,1.7746829986572266,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_status,0.0,0.0
normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_vision_position,0.0,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,actuator_controls_0,1.4344927384584651,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,actuator_outputs,4.955475330352783,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,battery_status,0.0,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,cpuload,0.0,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,distance_sensor,0.0,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,ekf2_innovations,1.6542479954659939,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,estimator_status,2.550201341509819,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,manual_control_setpoint,5.650338530540466,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,rate_ctrl_status,0.06650269031524658,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,sensor_combined,34.14073944091797,0.4647974534468217
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,sensor_preflight,0.0,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_attitude,45.25127410888672,5.0219177116047256
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint,4.639562964439392,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_land_detected,0.0,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_local_position,157.9737663269043,26.069518876346674
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint,7.56989598274231,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_status,0.0,0.0
normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_vision_position,0.0,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,actuator_controls_0,14.01214599609375,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,actuator_outputs,12.7880859375,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,battery_status,1.5106463432312012,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,cpuload,0.0,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,distance_sensor,0.07845230400562286,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,ekf2_innovations,4.687439143285947,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,estimator_status,8.777052984328842,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,manual_control_setpoint,25.797617435455322,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,rate_ctrl_status,0.060414671897888184,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,sensor_combined,21.763486862182617,0.17474799320615572
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,sensor_preflight,0.0,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_attitude,122.13750839233398,25.947833354103153
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint,14.23612117767334,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_land_detected,0.0,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_local_position,2.309893207606118,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint,9.07005786895752,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_status,0.0,0.0
normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_vision_position,0.011360645294189453,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,actuator_controls_0,0.4610597308461533,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,actuator_outputs,0.710960328578949,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,battery_status,0.0,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,cpuload,0.0,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,distance_sensor,0.0,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,ekf2_innovations,0.0,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,estimator_status,0.0,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,manual_control_setpoint,0.08675336837768555,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,rate_ctrl_status,0.01294255256652832,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,sensor_combined,5.005288124084473,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,sensor_preflight,0.0,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_attitude,51.22225761413574,11.48463563485579
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint,1.569383144378662,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_land_detected,0.0,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_local_position,0.7296502916825929,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint,9.762248992919922,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_status,0.0,0.0
normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_vision_position,0.0,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,actuator_controls_0,6.230189204216003,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,actuator_outputs,8.680807948112488,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,battery_status,0.0,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,cpuload,0.36638975143432617,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,distance_sensor,7.951400279998779,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,ekf2_innovations,10.16853928565979,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,estimator_status,4.494577571749687,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,manual_control_setpoint,32.343573570251465,2.9359960556030273
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,rate_ctrl_status,2.985633611679077,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,sensor_combined,48.05149793624878,10.789958238601685
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,sensor_preflight,0.0,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_attitude,25.85738778114319,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint,23.522146344184875,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_land_detected,0.0,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_local_position,1.9910737108936762,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint,16.239696443080902,0.6363114714622498
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_status,0.0,0.0
normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_vision_position,9.055908918380737,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,actuator_controls_0,14.476313591003418,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,actuator_outputs,12.244682312011719,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,battery_status,1.5106463432312012,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,cpuload,0.0,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,distance_sensor,0.07845230400562286,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,ekf2_innovations,4.687439143285947,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,estimator_status,8.777052984328842,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,manual_control_setpoint,7.510476112365723,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,rate_ctrl_status,0.0409698486328125,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,sensor_combined,14.198956489562988,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,sensor_preflight,0.0,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_attitude,125.06570816040039,27.159937356006015
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint,12.736330032348633,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_land_detected,0.8207055926322937,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_local_position,0.0,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint,12.440853118896484,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_status,0.0,0.0
normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_vision_position,0.0,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,actuator_controls_0,1.1408834298612647,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,actuator_outputs,0.7257649302482605,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,battery_status,0.0,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,cpuload,0.0,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,distance_sensor,0.0,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,ekf2_innovations,0.0,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,estimator_status,0.0,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,manual_control_setpoint,2.432284355163574,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,rate_ctrl_status,0.016489997506141663,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,sensor_combined,6.152145862579346,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,sensor_preflight,0.0,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_attitude,14.491291046142578,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint,4.918689727783203,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_land_detected,0.34773826599121094,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_local_position,0.0,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint,6.163854598999023,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_status,0.0,0.0
normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_vision_position,0.0,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,actuator_controls_0,1.5605287001519608,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,actuator_outputs,5.922466814517975,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,battery_status,0.0,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,cpuload,0.0,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,distance_sensor,0.002028942108154297,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,ekf2_innovations,0.0,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,estimator_status,0.0,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,manual_control_setpoint,6.548724174499512,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,rate_ctrl_status,0.06672501564025879,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,sensor_combined,34.14073944091797,1.5338315963745117
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,sensor_preflight,0.0,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_attitude,79.52595233917236,23.63998308777809
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint,8.242472410202026,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_land_detected,0.0975179672241211,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_local_position,0.0,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint,8.807547092437744,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_status,0.0,0.0
normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_vision_position,0.0,0.0
