run_id,topic,samples,valid_samples,first_s,last_s,missing_channels
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude,555,555,0.615068,18.151913,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude_setpoint,174,174,0.559912,18.14036,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_land_detected,109,109,0.912678,109.220318,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position,174,174,0.55925,18.139859,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_rates_setpoint,555,555,0.614724,18.143551,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_status,20,20,0.002014,18.164904,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_status_flags,20,20,0.002074,18.165076,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_vision_position,384,384,0.614319,18.120714,
commander_nav_state_override__2019-03-06__08_02_26__baseline,actuator_controls_0,739,739,0.365645,19.136884,
commander_nav_state_override__2019-03-06__08_02_26__baseline,actuator_outputs,186,186,0.3437,19.123248,
commander_nav_state_override__2019-03-06__08_02_26__baseline,battery_status,38,38,0.349916,18.929101,
commander_nav_state_override__2019-03-06__08_02_26__baseline,cpuload,20,19,0.756036,18.806552,
commander_nav_state_override__2019-03-06__08_02_26__baseline,distance_sensor,186,186,0.319277,19.093665,
commander_nav_state_override__2019-03-06__08_02_26__baseline,ekf2_innovations,93,93,0.357979,18.997237,
commander_nav_state_override__2019-03-06__08_02_26__baseline,estimator_status,93,93,0.357979,18.989125,
commander_nav_state_override__2019-03-06__08_02_26__baseline,manual_control_setpoint,93,93,0.342926,18.982326,
commander_nav_state_override__2019-03-06__08_02_26__baseline,rate_ctrl_status,595,595,0.361716,19.144902,
commander_nav_state_override__2019-03-06__08_02_26__baseline,sensor_combined,3825,3825,0.365448,19.156679,
commander_nav_state_override__2019-03-06__08_02_26__baseline,sensor_preflight,1,1,0.00241,0.00241,
commander_nav_state_override__2019-03-06__08_02_26__baseline,system_power,38,38,0.360784,18.920784,
commander_nav_state_override__2019-03-06__08_02_26__baseline,vehicle_attitude,595,595,0.361963,19.149241,
commander_nav_state_override__2019-03-06__08_02_26__baseline,vehicle_attitude_setpoint,186,186,0.362518,19.157685,
commander_nav_state_override__2019-03-06__08_02_26__baseline,vehicle_land_detected,19,19,0.027669,18.314842,
commander_nav_state_override__2019-03-06__08_02_26__baseline,vehicle_local_position,185,185,0.361963,19.061234,
commander_nav_state_override__2019-03-06__08_02_26__baseline,vehicle_rates_setpoint,593,593,0.393657,19.156886,
commander_nav_state_override__2019-03-06__08_02_26__baseline,vehicle_status,119,119,0.0,114.419556,
commander_nav_state_override__2019-03-06__08_02_26__baseline,vehicle_status_flags,139,139,2e-06,114.41956,
commander_nav_state_override__2019-03-06__08_02_26__baseline,vehicle_vision_position,188,188,0.364971,19.062707,
commander_nav_state_override__2019-03-06__08_02_26__fault,actuator_controls_0,725,725,0.580952,17.091988,
commander_nav_state_override__2019-03-06__08_02_26__fault,actuator_outputs,163,163,0.563152,17.018048,
commander_nav_state_override__2019-03-06__08_02_26__fault,battery_status,34,34,0.353088,16.928298,
commander_nav_state_override__2019-03-06__08_02_26__fault,cpuload,18,17,0.759208,16.80581,
commander_nav_state_override__2019-03-06__08_02_26__fault,distance_sensor,166,166,0.322449,17.069291,
commander_nav_state_override__2019-03-06__08_02_26__fault,ekf2_innovations,82,82,0.56524,16.97636,
commander_nav_state_override__2019-03-06__08_02_26__fault,estimator_status,82,82,0.56524,16.972249,
commander_nav_state_override__2019-03-06__08_02_26__fault,manual_control_setpoint,83,83,0.346098,16.957303,
commander_nav_state_override__2019-03-06__08_02_26__fault,rate_ctrl_status,521,521,0.62096,17.068157,
commander_nav_state_override__2019-03-06__08_02_26__fault,sensor_combined,3444,3444,0.628644,17.091843,
commander_nav_state_override__2019-03-06__08_02_26__fault,sensor_preflight,1,1,0.005582,0.005582,
commander_nav_state_override__2019-03-06__08_02_26__fault,system_power,34,34,0.363956,16.923956,
commander_nav_state_override__2019-03-06__08_02_26__fault,vehicle_attitude,521,521,0.621546,17.068361,
commander_nav_state_override__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint,163,163,0.565664,17.03277,
commander_nav_state_override__2019-03-06__08_02_26__fault,vehicle_land_detected,17,17,0.030841,16.296868,
commander_nav_state_override__2019-03-06__08_02_26__fault,vehicle_local_position,163,163,0.56524,17.032393,
commander_nav_state_override__2019-03-06__08_02_26__fault,vehicle_rates_setpoint,520,520,0.620917,17.072005,
commander_nav_state_override__2019-03-06__08_02_26__fault,vehicle_status,8477,8477,0.0,114.833564,
commander_nav_state_override__2019-03-06__08_02_26__fault,vehicle_status_flags,8486,8486,3e-06,114.833568,
commander_nav_state_override__2019-03-06__08_02_26__fault,vehicle_vision_position,169,169,0.263441,17.065318,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,actuator_controls_0,659,659,0.455286,14.69283,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,actuator_outputs,141,141,0.449514,14.655132,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,battery_status,29,29,0.347506,14.401037,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,cpuload,15,14,0.753626,13.795399,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,distance_sensor,141,141,0.420509,14.670103,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,ekf2_innovations,350,350,0.559658,114.559876,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,estimator_status,350,350,0.455068,14.716667,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,manual_control_setpoint,72,72,0.340516,14.718309,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,rate_ctrl_status,452,452,0.455297,14.716917,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,sensor_combined,3066,3066,0.459062,14.720662,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,sensor_preflight,1,1,0.0,0.0,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,system_power,29,29,0.358374,14.398374,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,vehicle_attitude,1609,1609,0.459062,14.720662,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,vehicle_attitude_setpoint,141,141,0.460244,14.689605,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,vehicle_land_detected,15,15,0.025259,14.254521,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,vehicle_local_position,141,141,0.459562,14.689115,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,vehicle_rates_setpoint,450,450,0.455267,14.692782,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,vehicle_status,15,15,0.001831,14.087318,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,vehicle_status_flags,15,15,0.001845,14.087331,
ekf2_innovation_bias__2019-03-06__08_02_26__baseline,vehicle_vision_position,143,143,0.458518,14.658111,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,actuator_controls_0,719,719,0.447285,17.434474,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,actuator_outputs,168,168,0.449514,17.412825,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,battery_status,35,35,0.347506,17.414684,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,cpuload,18,17,0.753626,16.800228,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,distance_sensor,168,168,0.420509,17.375904,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,ekf2_innovations,377,377,0.963745,114.514672,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,estimator_status,377,377,0.455068,17.418238,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,manual_control_setpoint,85,85,0.340516,17.347711,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,rate_ctrl_status,538,538,0.455297,17.442439,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,sensor_combined,3526,3526,0.459062,17.446281,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,sensor_preflight,1,1,0.0,0.0,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,system_power,35,35,0.358374,17.418417,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_attitude,1796,1796,0.459062,17.434275,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint,168,168,0.460244,17.431462,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_land_detected,18,18,0.025259,17.291327,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_local_position,168,168,0.459562,17.434923,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_rates_setpoint,537,537,0.455267,17.446447,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_status,18,18,0.001831,17.111984,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_status_flags,18,18,0.001845,17.111997,
ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_vision_position,170,170,0.458518,17.360203,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,actuator_controls_0,719,719,0.57537,17.894414,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,actuator_outputs,171,171,0.55757,17.812719,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,battery_status,35,35,0.347506,17.414684,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,cpuload,19,18,0.753626,17.801214,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,distance_sensor,173,173,0.316867,17.792434,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,ekf2_innovations,86,86,0.559658,17.782818,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,estimator_status,86,86,0.559658,17.774758,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,manual_control_setpoint,87,87,0.340516,17.763923,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,rate_ctrl_status,547,547,0.615378,17.882527,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,sensor_combined,3562,3562,0.623062,17.894269,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,sensor_preflight,1,1,0.0,0.0,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,system_power,35,35,0.358374,17.418417,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_attitude,547,547,0.615964,17.886832,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_attitude_setpoint,171,171,0.560082,17.83961,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_land_detected,18,18,0.025259,17.291327,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_local_position,1102,1102,3.00453,114.750813,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_rates_setpoint,546,546,0.615335,17.890441,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_status,18,18,0.001831,17.111984,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_status_flags,18,18,0.001845,17.111997,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_vision_position,177,177,0.257859,17.860101,
inav_local_z_freeze__2019-03-06__08_02_26__fault,actuator_controls_0,722,722,0.359295,17.686416,
inav_local_z_freeze__2019-03-06__08_02_26__fault,actuator_outputs,171,171,0.34129,17.612478,
inav_local_z_freeze__2019-03-06__08_02_26__fault,battery_status,35,35,0.347506,17.414684,
inav_local_z_freeze__2019-03-06__08_02_26__fault,cpuload,18,17,0.753626,16.800228,
inav_local_z_freeze__2019-03-06__08_02_26__fault,distance_sensor,172,172,0.316867,17.688702,
inav_local_z_freeze__2019-03-06__08_02_26__fault,ekf2_innovations,86,86,0.355569,17.578747,
inav_local_z_freeze__2019-03-06__08_02_26__fault,estimator_status,86,86,0.355569,17.570788,
inav_local_z_freeze__2019-03-06__08_02_26__fault,manual_control_setpoint,86,86,0.340516,17.563918,
inav_local_z_freeze__2019-03-06__08_02_26__fault,rate_ctrl_status,549,549,0.359306,17.694558,
inav_local_z_freeze__2019-03-06__08_02_26__fault,sensor_combined,3606,3606,0.363038,17.698269,
inav_local_z_freeze__2019-03-06__08_02_26__fault,sensor_preflight,1,1,0.0,0.0,
inav_local_z_freeze__2019-03-06__08_02_26__fault,system_power,35,35,0.358374,17.418417,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_attitude,549,549,0.359553,17.695164,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint,171,171,0.360108,17.635444,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_land_detected,18,18,0.025259,17.291327,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_local_position,1102,1102,3.00803,114.757597,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_rates_setpoint,548,548,0.359277,17.69845,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_status,18,18,0.001831,17.111984,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_status_flags,18,18,0.001845,17.111997,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_vision_position,174,174,0.362561,17.661234,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,actuator_controls_0,656,656,0.555304,18.578541,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,actuator_outputs,178,178,0.55757,18.528844,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,battery_status,37,37,0.347506,18.422635,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,cpuload,19,18,0.753626,17.801214,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,distance_sensor,178,178,0.524765,18.520461,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,ekf2_innovations,91,91,0.355569,18.590707,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,estimator_status,91,91,0.355569,18.578796,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,manual_control_setpoint,90,90,0.556732,18.575663,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,rate_ctrl_status,572,572,0.5513,18.606422,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,sensor_combined,3552,3552,0.559088,18.618301,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,sensor_preflight,1,1,0.0,0.0,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,system_power,37,37,0.358374,18.418374,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_attitude,572,572,0.551713,18.610681,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_attitude_setpoint,179,179,0.460244,18.547151,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_land_detected,4250,4250,0.990882,114.751371,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_local_position,179,179,0.459562,18.550722,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_rates_setpoint,571,571,0.551257,18.61857,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_status,19,19,0.001831,18.120234,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_status_flags,19,19,0.001845,18.120248,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_vision_position,181,181,0.557921,18.560186,
land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_controls_0,690,690,0.555304,16.020934,
land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs,154,154,0.449514,15.987229,
land_detector_state_inversion__2019-03-06__08_02_26__fault,battery_status,32,32,0.347506,15.913219,
land_detector_state_inversion__2019-03-06__08_02_26__fault,cpuload,17,16,0.753626,15.799982,
land_detector_state_inversion__2019-03-06__08_02_26__fault,distance_sensor,153,153,0.524765,15.969704,
land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations,78,78,0.355569,15.95714,
land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status,78,78,0.355569,15.953566,
land_detector_state_inversion__2019-03-06__08_02_26__fault,manual_control_setpoint,77,77,0.556732,15.94207,
land_detector_state_inversion__2019-03-06__08_02_26__fault,rate_ctrl_status,490,490,0.5513,16.020951,
land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_combined,3258,3258,0.555062,16.024664,
land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_preflight,1,1,0.0,0.0,
land_detector_state_inversion__2019-03-06__08_02_26__fault,system_power,32,32,0.358374,15.918373,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude,490,490,0.551713,16.021575,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint,154,154,0.460244,16.009571,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_land_detected,114,114,0.98488,114.335525,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position,154,154,0.459562,16.009229,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_rates_setpoint,489,489,0.551257,16.020908,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_status,16,16,0.001831,15.09053,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_status_flags,16,16,0.001845,15.090543,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_vision_position,158,158,0.257859,15.958327,
