method,seed,mapped_channels,best_iteration,uav_validation_threshold,uav_test_auroc,uav_test_auprc,uav_test_best_f1,uav_test_threshold,uav_test_f1_at_threshold,uav_test_positive_rate,uav_test_event_precision,uav_test_event_recall,uav_test_event_f1,uav_test_log_aware_event_precision,uav_test_log_aware_event_recall,uav_test_log_aware_event_f1,alfa_auroc,alfa_auprc,alfa_best_f1,alfa_threshold,alfa_f1_at_threshold,alfa_positive_rate,alfa_event_precision,alfa_event_recall,alfa_event_f1,alfa_log_aware_event_precision,alfa_log_aware_event_recall,alfa_log_aware_event_f1
shared_channel_lightgbm,0,16,784,0.4029508284247757,0.8900827487153542,0.5642966995558226,0.5273003033367037,0.4029508284247757,0.5256589838278365,0.12481282480401656,0.22477064220183487,0.7616580310880829,0.34710743801652894,0.27710843373493976,0.7840909090909091,0.4094955489614243,0.6718041174074527,0.3207789762867632,0.37843724475905255,0.4029508284247757,0.3123883747361585,0.9852076616726722,0.56,0.3888888888888889,0.45901639344262296,0.5142857142857142,1.0,0.6792452830188679
shared_channel_lightgbm,1,16,780,0.4070906267307402,0.8915828291940047,0.569741868694577,0.5322128851540616,0.4070906267307402,0.5298182748912209,0.12366775301682374,0.22995461422087746,0.7875647668393783,0.3559718969555035,0.2765957446808511,0.7878787878787878,0.4094488188976378,0.6721043189541527,0.3240782382207989,0.3769633507853403,0.4070906267307402,0.3115496603041087,0.9895695050256021,0.7058823529411765,0.3333333333333333,0.45283018867924524,0.5806451612903226,1.0,0.7346938775510204
shared_channel_lightgbm,2,16,800,0.43787194370174154,0.8905520662230367,0.565283117497921,0.528296507483963,0.43787194370174154,0.5262451335749765,0.11295105552130127,0.23267326732673269,0.7305699481865285,0.35294117647058826,0.28654970760233917,0.7424242424242424,0.41350210970464135,0.6712419918167996,0.32716595266405213,0.37833594976452123,0.43787194370174154,0.3128764447338434,0.9821733358619382,0.5925925925925926,0.4444444444444444,0.5079365079365079,0.5,1.0,0.6666666666666666
shared_channel_lightgbm,3,16,778,0.40112687532778,0.8919725613469456,0.5691659745628461,0.5379240249015372,0.40112687532778,0.5354532632388768,0.12322734079098036,0.2330246913580247,0.7823834196891192,0.3590963139120096,0.28396739130434784,0.7916666666666666,0.418,0.6684619377179291,0.31205171429033746,0.3776460626587637,0.40112687532778,0.31212562732718147,0.9886212782097478,0.6842105263157895,0.3611111111111111,0.4727272727272728,0.5625,1.0,0.72
shared_channel_lightgbm,4,16,742,0.3673428868011874,0.8916938713187854,0.5668263803603057,0.5287413280475718,0.3673428868011874,0.5254400771642151,0.13776094424381222,0.20987654320987653,0.7927461139896373,0.33188720173535796,0.2593939393939394,0.8106060606060606,0.3930211202938476,0.6557615104543323,0.3065510667129213,0.36508319266939954,0.3673428868011874,0.31131923139027934,0.9916556040204817,0.7058823529411765,0.3333333333333333,0.45283018867924524,0.5806451612903226,1.0,0.7346938775510204
