scope,mode,module,mean_abs_shap,seed_std,seeds,shap_share,rank
detected_true_anomaly,bidirectional,src/modules/navigator,0.13512664318797524,0.004699183038205548,5,0.018536441493275498,17
detected_true_anomaly,bidirectional,src/examples/rover_steering_control,0.12260039400254905,0.0037606297348690134,5,0.016818112082599326,18
detected_true_anomaly,bidirectional,src/examples/uuv_example_app,0.11963737773673304,0.006249541865802502,5,0.016411650585746205,19
detected_true_anomaly,bidirectional,src/modules/landing_target_estimator,0.11397327270201592,0.005345081042472353,5,0.015634658357487077,20
detected_true_anomaly,bidirectional,src/modules/wind_estimator,0.11397327270201592,0.005345081042472353,5,0.015634658357487077,20
detected_true_anomaly,bidirectional,src/examples/fixedwing_control,0.10990680379673574,0.004826750137277305,5,0.015076827117336372,21
detected_true_anomaly,bidirectional,src/modules/gnd_pos_control,0.10616207201502648,0.002673449836037856,5,0.014563131224786885,22
detected_true_anomaly,bidirectional,src/modules/simulator,0.10283525079323208,0.007098847370022121,5,0.014106763587128682,23
detected_true_anomaly,bidirectional,src/platforms/posix/drivers/df_ltc2946_wrapper,0.10026215407893742,0.004496027625479082,5,0.013753790586573104,24
detected_true_anomaly,bidirectional,src/drivers/camera_trigger,0.09851831407813497,0.0042249153874967735,5,0.013514573601780985,25
detected_true_anomaly,bidirectional,src/drivers/vmount,0.087539131462082,0.003546742885866025,5,0.012008468133569638,26
detected_true_anomaly,bidirectional,src/examples/hwtest,0.08294429655579874,0.0036336039127872993,5,0.011378156550286267,27
detected_true_anomaly,bidirectional,src/drivers/linux_pwm_out,0.0569797223601594,0.0034791285956259185,5,0.007816380729319904,28
detected_true_anomaly,bidirectional,src/drivers/pwm_out_sim,0.0569797223601594,0.0034791285956259185,5,0.007816380729319904,28
detected_true_anomaly,bidirectional,src/drivers/px4fmu,0.0569797223601594,0.0034791285956259185,5,0.007816380729319904,28
detected_true_anomaly,bidirectional,src/drivers/snapdragon_pwm_out,0.0569797223601594,0.0034791285956259185,5,0.007816380729319904,28
detected_true_anomaly,bidirectional,src/drivers/tap_esc,0.0569797223601594,0.0034791285956259185,5,0.007816380729319904,28
detected_true_anomaly,bidirectional,src/modules/uavcan,0.0569797223601594,0.0034791285956259185,5,0.007816380729319904,28
detected_true_anomaly,bidirectional,src/examples/px4_simple_app,0.036693081180934284,0.002928391210302341,5,0.005033494035459937,29
detected_true_anomaly,bidirectional,src/modules/attitude_estimator_q,0.036693081180934284,0.002928391210302341,5,0.005033494035459937,29
detected_true_anomaly,bidirectional,src/modules/sdlog2,0.021238122557053353,0.0015567729367251479,5,0.0029134092797538473,30
detected_true_anomaly,bidirectional,src/platforms/qurt/tests/muorb,0.021238122557053353,0.0015567729367251479,5,0.0029134092797538473,30
detected_true_anomaly,bidirectional,src/templates/module,0.021238122557053353,0.0015567729367251479,5,0.0029134092797538473,30
detected_true_anomaly,bidirectional,src/drivers/blinkm,0.018301220886780312,0.0013063900673453946,5,0.0025105301383931905,31
detected_true_anomaly,bidirectional,src/modules/gpio_led,0.018301220886780312,0.0013063900673453946,5,0.0025105301383931905,31
detected_true_anomaly,bidirectional,src/drivers/batt_smbus,0.017317857523138656,0.0013102438974501006,5,0.0023756340362868352,32
detected_true_anomaly,bidirectional,src/modules/syslink,0.017317857523138656,0.0013102438974501006,5,0.0023756340362868352,32
detected_true_anomaly,bidirectional,src/modules/camera_feedback,0.015454958623880929,0.0014048319667015264,5,0.0021200847557060897,33
detected_true_anomaly,bidirectional,src/modules/replay,0.015454958623880929,0.0014048319667015264,5,0.0021200847557060897,33
detected_true_anomaly,bidirectional,src/drivers/distance_sensor,0.0020321483351163835,0.00011804445760109224,5,0.00027876662833354655,34
detected_true_anomaly,bidirectional,src/drivers/px4flow,0.0020321483351163835,0.00011804445760109224,5,0.00027876662833354655,34
detected_true_anomaly,bidirectional,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.0020321483351163835,0.00011804445760109224,5,0.00027876662833354655,34
detected_true_anomaly,bidirectional,src/platforms/posix/drivers/df_isl29501_wrapper,0.0020321483351163835,0.00011804445760109224,5,0.00027876662833354655,34
detected_true_anomaly,bidirectional,src/platforms/posix/drivers/df_trone_wrapper,0.0020321483351163835,0.00011804445760109224,5,0.00027876662833354655,34
detected_true_anomaly,bidirectional,src/modules/logger,0.0009833633636416573,5.198236394404809e-05,5,0.0001348961021063555,35
detected_true_anomaly,consumer_only,src/modules/commander,1.6399848969397361,0.09695728404622792,5,0.24622204316427604,1
detected_true_anomaly,consumer_only,src/modules/simulator,0.6278258668829713,0.03825431026043886,5,0.09425975079634433,2
detected_true_anomaly,consumer_only,src/modules/land_detector,0.2983991970388634,0.01229733705793694,5,0.044800693049423974,3
detected_true_anomaly,consumer_only,src/modules/vtol_att_control,0.2810047769894223,0.009663499032839286,5,0.04218915092350376,4
detected_true_anomaly,consumer_only,src/modules/events,0.26884687189309703,0.01584769809856912,5,0.040363802263890726,5
detected_true_anomaly,consumer_only,src/modules/mc_att_control,0.24082268402383306,0.00995805849076763,5,0.03615634108051908,6
detected_true_anomaly,consumer_only,src/modules/fw_pos_control_l1,0.22752905922771943,0.009182368726939501,5,0.0341604791280912,7
detected_true_anomaly,consumer_only,src/modules/mc_pos_control,0.22752905922771943,0.009182368726939501,5,0.0341604791280912,7
detected_true_anomaly,consumer_only,src/drivers/telemetry,0.1940158649415465,0.01008062149874553,5,0.02912891622437132,8
detected_true_anomaly,consumer_only,src/modules/fw_att_control,0.18935099718549694,0.006844384924435327,5,0.028428548024561077,9
detected_true_anomaly,consumer_only,src/modules/gnd_att_control,0.18631299067508508,0.006633992776575106,5,0.027972431525234882,10
detected_true_anomaly,consumer_only,src/examples/rover_steering_control,0.15965333955928102,0.00459767129513043,5,0.02396983748913794,11
detected_true_anomaly,consumer_only,src/modules/position_estimator_inav,0.15849685757904777,0.011958873263181066,5,0.02379620701449939,12
detected_true_anomaly,consumer_only,src/modules/landing_target_estimator,0.1393006666357972,0.006532876829688424,5,0.020914152817635402,13
detected_true_anomaly,consumer_only,src/modules/wind_estimator,0.1393006666357972,0.006532876829688424,5,0.020914152817635402,13
detected_true_anomaly,consumer_only,src/drivers/mkblctrl,0.1303410374448266,0.005709949005808613,5,0.019568982987406083,14
detected_true_anomaly,consumer_only,src/drivers/px4io,0.1303410374448266,0.005709949005808613,5,0.019568982987406083,14
detected_true_anomaly,consumer_only,src/modules/sensors,0.1303410374448266,0.005709949005808613,5,0.019568982987406083,14
detected_true_anomaly,consumer_only,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.1303410374448266,0.005709949005808613,5,0.019568982987406083,14
detected_true_anomaly,consumer_only,src/platforms/posix/drivers/df_ltc2946_wrapper,0.1303410374448266,0.005709949005808613,5,0.019568982987406083,14
detected_true_anomaly,consumer_only,src/platforms/qurt/fc_addon/uart_esc,0.1303410374448266,0.005709949005808613,5,0.019568982987406083,14
detected_true_anomaly,consumer_only,src/modules/navigator,0.12344927927257683,0.005280690266707159,5,0.01853427664265138,15
detected_true_anomaly,consumer_only,src/drivers/camera_trigger,0.12041127276216497,0.005163785473607171,5,0.018078160143325184,16
detected_true_anomaly,consumer_only,src/examples/fixedwing_control,0.10512870087636039,0.004245951706905648,5,0.015783684089582597,17
detected_true_anomaly,consumer_only,src/drivers/vmount,0.10407977995514262,0.004239838956800817,5,0.015626202485439823,18
detected_true_anomaly,consumer_only,src/modules/ekf2,0.0891846977882972,0.007172788415668575,5,0.01338990288837395,19
detected_true_anomaly,consumer_only,src/modules/gnd_pos_control,0.08519038608151037,0.0029197349644122087,5,0.012790209811129605,20
detected_true_anomaly,consumer_only,src/examples/uuv_example_app,0.0448470992211419,0.00357914481259175,5,0.0067331988366636395,21
detected_true_anomaly,consumer_only,src/drivers/blinkm,0.028757492958239615,0.002091914112769038,5,0.004317557244382496,22
detected_true_anomaly,consumer_only,src/modules/gpio_led,0.028757492958239615,0.002091914112769038,5,0.004317557244382496,22
detected_true_anomaly,consumer_only,src/drivers/batt_smbus,0.02770857203702185,0.0020963902359201598,5,0.0041600756402397215,23
detected_true_anomaly,consumer_only,src/examples/px4_simple_app,0.02595770534750965,0.0019027224782196268,5,0.003897206162353421,24
detected_true_anomaly,consumer_only,src/modules/attitude_estimator_q,0.02595770534750965,0.0019027224782196268,5,0.003897206162353421,24
detected_true_anomaly,consumer_only,src/modules/sdlog2,0.02595770534750965,0.0019027224782196268,5,0.003897206162353421,24
detected_true_anomaly,consumer_only,src/templates/module,0.02595770534750965,0.0019027224782196268,5,0.003897206162353421,24
detected_true_anomaly,consumer_only,src/modules/camera_feedback,0.018889393873632247,0.001717016848190755,5,0.0028359926743102186,25
detected_true_anomaly,consumer_only,src/modules/replay,0.018889393873632247,0.001717016848190755,5,0.0028359926743102186,25
detected_true_anomaly,consumer_only,src/modules/logger,0.0010489209212177677,5.5447854873651265e-05,5,0.00015748160414277512,26
detected_true_anomaly,producer_only,src/modules/ekf2,1.6764441239885421,0.10525444008356011,5,0.22997173383364605,1
detected_true_anomaly,producer_only,src/modules/mavlink,1.5271692113433184,0.058397235156982086,5,0.20949445696669408,2
detected_true_anomaly,producer_only,src/modules/sensors,0.7525337349593119,0.03502594267755708,5,0.10323128896485978,3
detected_true_anomaly,producer_only,src/modules/position_estimator_inav,0.5418507274297424,0.023237034631232268,5,0.07433015480979542,4
detected_true_anomaly,producer_only,src/modules/load_mon,0.4801787578697148,0.027634380856209704,5,0.06587009964558745,5
detected_true_anomaly,producer_only,src/modules/vtol_att_control,0.33189312883378413,0.012420089524746474,5,0.04552853100990121,6
detected_true_anomaly,producer_only,src/examples/hwtest,0.22809681552844657,0.009992410760165077,5,0.03128993051328724,7
detected_true_anomaly,producer_only,src/examples/uuv_example_app,0.22809681552844657,0.009992410760165077,5,0.03128993051328724,7
detected_true_anomaly,producer_only,src/platforms/qurt/tests/muorb,0.11680967406379343,0.008562251151988316,5,0.01602375103864616,8
detected_true_anomaly,producer_only,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.102261368934778,0.006749416595614976,5,0.014028039456621805,9
detected_true_anomaly,producer_only,src/modules/simulator,0.09291415963796053,0.00813920956843959,5,0.012745805293409228,10
detected_true_anomaly,producer_only,src/examples/px4_simple_app,0.08500227243134512,0.007726575816858398,5,0.011660466156383494,11
detected_true_anomaly,producer_only,src/modules/attitude_estimator_q,0.08500227243134512,0.007726575816858398,5,0.011660466156383494,11
detected_true_anomaly,producer_only,src/modules/fw_att_control,0.07630074338582334,0.006115095722121098,5,0.010466805304245154,12
detected_true_anomaly,producer_only,src/modules/mc_att_control,0.07630074338582334,0.006115095722121098,5,0.010466805304245154,12
detected_true_anomaly,producer_only,src/modules/gnd_pos_control,0.06815579835365078,0.0011185388937677409,5,0.00934949569384667,13
detected_true_anomaly,producer_only,src/modules/navigator,0.06815579835365078,0.0011185388937677409,5,0.00934949569384667,13
detected_true_anomaly,producer_only,src/drivers/linux_pwm_out,0.06267769459617535,0.0038270414551885073,5,0.008598018802251896,14
detected_true_anomaly,producer_only,src/drivers/mkblctrl,0.06267769459617535,0.0038270414551885073,5,0.008598018802251896,14
detected_true_anomaly,producer_only,src/drivers/pwm_out_sim,0.06267769459617535,0.0038270414551885073,5,0.008598018802251896,14
detected_true_anomaly,producer_only,src/drivers/px4fmu,0.06267769459617535,0.0038270414551885073,5,0.008598018802251896,14
detected_true_anomaly,producer_only,src/drivers/px4io,0.06267769459617535,0.0038270414551885073,5,0.008598018802251896,14
detected_true_anomaly,producer_only,src/drivers/snapdragon_pwm_out,0.06267769459617535,0.0038270414551885073,5,0.008598018802251896,14
detected_true_anomaly,producer_only,src/drivers/tap_esc,0.06267769459617535,0.0038270414551885073,5,0.008598018802251896,14
detected_true_anomaly,producer_only,src/modules/uavcan,0.06267769459617535,0.0038270414551885073,5,0.008598018802251896,14
detected_true_anomaly,producer_only,src/platforms/qurt/fc_addon/uart_esc,0.06267769459617535,0.0038270414551885073,5,0.008598018802251896,14
detected_true_anomaly,producer_only,src/drivers/telemetry,0.039583674338602645,0.0029948431941716584,5,0.00543002065436991,15
detected_true_anomaly,producer_only,src/modules/syslink,0.039583674338602645,0.0029948431941716584,5,0.00543002065436991,15
detected_true_anomaly,producer_only,src/platforms/posix/drivers/df_ltc2946_wrapper,0.039583674338602645,0.0029948431941716584,5,0.00543002065436991,15
detected_true_anomaly,producer_only,src/examples/fixedwing_control,0.0356405149516868,0.0026568763807140695,5,0.004889104802767299,16
detected_true_anomaly,producer_only,src/modules/commander,0.015733813818266516,0.0008317178231047694,5,0.002158337633701688,17
detected_true_anomaly,producer_only,src/modules/land_detector,0.006961799562179352,0.000965105290064397,5,0.0009550077410916714,18
detected_true_anomaly,producer_only,src/drivers/distance_sensor,0.0022861668770059315,0.00013280001480122882,5,0.00031361245687523985,19
detected_true_anomaly,producer_only,src/drivers/px4flow,0.0022861668770059315,0.00013280001480122882,5,0.00031361245687523985,19
detected_true_anomaly,producer_only,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.0022861668770059315,0.00013280001480122882,5,0.00031361245687523985,19
detected_true_anomaly,producer_only,src/platforms/posix/drivers/df_isl29501_wrapper,0.0022861668770059315,0.00013280001480122882,5,0.00031361245687523985,19
detected_true_anomaly,producer_only,src/platforms/posix/drivers/df_trone_wrapper,0.0022861668770059315,0.00013280001480122882,5,0.00031361245687523985,19
false_positive,bidirectional,src/modules/ekf2,1.2582324859906768,0.07454302632710073,5,0.17330207493100833,1
false_positive,bidirectional,src/modules/commander,0.9089935037301359,0.05759260401812112,5,0.1251998037319846,2
false_positive,bidirectional,src/modules/mavlink,0.3633447174615671,0.013547141861986715,5,0.05004511817363547,3
false_positive,bidirectional,src/modules/vtol_att_control,0.3120790157146406,0.011089120093851922,5,0.042984060233662344,4
false_positive,bidirectional,src/modules/sensors,0.26279496236268685,0.011822951349717505,5,0.03619594372737196,5
false_positive,bidirectional,src/modules/mc_att_control,0.22922282320467363,0.012237856980766524,5,0.03157190052332504,6
false_positive,bidirectional,src/modules/land_detector,0.21913179421151266,0.008367003803832658,5,0.03018201726869994,7
false_positive,bidirectional,src/modules/fw_att_control,0.209124166824112,0.011756957942386155,5,0.028803621296029296,8
false_positive,bidirectional,src/modules/position_estimator_inav,0.19126751736331501,0.009315022063602975,5,0.02634414386453122,9
false_positive,bidirectional,src/modules/fw_pos_control_l1,0.18491687883325722,0.009378454837193764,5,0.025469441576480473,10
false_positive,bidirectional,src/modules/mc_pos_control,0.18491687883325722,0.009378454837193764,5,0.025469441576480473,10
false_positive,bidirectional,src/modules/events,0.1713775111094948,0.013091385354579092,5,0.02360460296683792,11
false_positive,bidirectional,src/drivers/telemetry,0.1567364947259525,0.008562460310281475,5,0.02158802928382019,12
false_positive,bidirectional,src/modules/load_mon,0.15135522349552394,0.011650452335428583,5,0.020846842356616088,13
false_positive,bidirectional,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.14922794370071427,0.006304798895784463,5,0.020553842448805683,14
false_positive,bidirectional,src/modules/navigator,0.13725350094476282,0.00645531307076334,5,0.018904548062549993,15
false_positive,bidirectional,src/drivers/mkblctrl,0.13068548387416062,0.005077530962818474,5,0.017999905240821037,16
false_positive,bidirectional,src/drivers/px4io,0.13068548387416062,0.005077530962818474,5,0.017999905240821037,16
false_positive,bidirectional,src/platforms/qurt/fc_addon/uart_esc,0.13068548387416062,0.005077530962818474,5,0.017999905240821037,16
false_positive,bidirectional,src/modules/gnd_att_control,0.12282554653945665,0.006154778380070112,5,0.01691732037347881,17
false_positive,bidirectional,src/modules/landing_target_estimator,0.11887605272150711,0.006299181826233071,5,0.01637333865213664,18
false_positive,bidirectional,src/modules/wind_estimator,0.11887605272150711,0.006299181826233071,5,0.01637333865213664,18
false_positive,bidirectional,src/examples/uuv_example_app,0.10948384224287495,0.0044481307067749986,5,0.015079706845408854,19
false_positive,bidirectional,src/examples/rover_steering_control,0.10576291450032023,0.004975621868551221,5,0.014567206567731344,20
false_positive,bidirectional,src/drivers/camera_trigger,0.10573240679474243,0.005616994060966362,5,0.014563004602882332,21
false_positive,bidirectional,src/modules/simulator,0.10492897148286862,0.006177423890614572,5,0.014452343808338512,22
false_positive,bidirectional,src/examples/fixedwing_control,0.09928312841907641,0.005098514354407386,5,0.01367471620089389,23
false_positive,bidirectional,src/platforms/posix/drivers/df_ltc2946_wrapper,0.09704450175218941,0.0034181281832051163,5,0.013366379982677474,24
false_positive,bidirectional,src/modules/gnd_pos_control,0.09113944078613831,0.003846556702328671,5,0.012553049116239851,25
false_positive,bidirectional,src/examples/hwtest,0.07850204192563576,0.002511495100145004,5,0.010812442774692826,26
false_positive,bidirectional,src/drivers/vmount,0.07597323230069869,0.004239552001425693,5,0.01046413833971232,27
false_positive,bidirectional,src/drivers/linux_pwm_out,0.052183441948524846,0.0031939802879761077,5,0.007187462466128208,28
false_positive,bidirectional,src/drivers/pwm_out_sim,0.052183441948524846,0.0031939802879761077,5,0.007187462466128208,28
false_positive,bidirectional,src/drivers/px4fmu,0.052183441948524846,0.0031939802879761077,5,0.007187462466128208,28
false_positive,bidirectional,src/drivers/snapdragon_pwm_out,0.052183441948524846,0.0031939802879761077,5,0.007187462466128208,28
false_positive,bidirectional,src/drivers/tap_esc,0.052183441948524846,0.0031939802879761077,5,0.007187462466128208,28
false_positive,bidirectional,src/modules/uavcan,0.052183441948524846,0.0031939802879761077,5,0.007187462466128208,28
false_positive,bidirectional,src/examples/px4_simple_app,0.030981800317239183,0.002609451632641509,5,0.004267264070716027,29
false_positive,bidirectional,src/modules/attitude_estimator_q,0.030981800317239183,0.002609451632641509,5,0.004267264070716027,29
false_positive,bidirectional,src/drivers/blinkm,0.02002228761397088,0.001484307823688466,5,0.002757760610221832,30
false_positive,bidirectional,src/modules/gpio_led,0.02002228761397088,0.001484307823688466,5,0.002757760610221832,30
false_positive,bidirectional,src/drivers/batt_smbus,0.01854245982655366,0.001380677188078829,5,0.0025539372079846495,31
false_positive,bidirectional,src/modules/syslink,0.01854245982655366,0.001380677188078829,5,0.0025539372079846495,31
false_positive,bidirectional,src/modules/sdlog2,0.017838154390474488,0.001493538835280422,5,0.0024569300214617182,32
false_positive,bidirectional,src/platforms/qurt/tests/muorb,0.017838154390474488,0.001493538835280422,5,0.0024569300214617182,32
false_positive,bidirectional,src/templates/module,0.017838154390474488,0.001493538835280422,5,0.0024569300214617182,32
false_positive,bidirectional,src/modules/camera_feedback,0.013143645926764697,0.0011202246115563075,5,0.0018103340492543092,33
false_positive,bidirectional,src/modules/replay,0.013143645926764697,0.0011202246115563075,5,0.0018103340492543092,33
false_positive,bidirectional,src/drivers/distance_sensor,0.0032815097362680736,0.00025094199906468376,5,0.00045197723992462303,34
false_positive,bidirectional,src/drivers/px4flow,0.0032815097362680736,0.00025094199906468376,5,0.00045197723992462303,34
false_positive,bidirectional,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.0032815097362680736,0.00025094199906468376,5,0.00045197723992462303,34
false_positive,bidirectional,src/platforms/posix/drivers/df_isl29501_wrapper,0.0032815097362680736,0.00025094199906468376,5,0.00045197723992462303,34
false_positive,bidirectional,src/platforms/posix/drivers/df_trone_wrapper,0.0032815097362680736,0.00025094199906468376,5,0.00045197723992462303,34
false_positive,bidirectional,src/modules/logger,0.001479827787417223,0.00011096286739130174,5,0.0002038234022371825,35
false_positive,consumer_only,src/modules/commander,1.6551930523680063,0.10472237630920538,5,0.25622808614030296,1
false_positive,consumer_only,src/modules/simulator,0.5755963444070182,0.03523156913161103,5,0.08910377523985294,2
false_positive,consumer_only,src/modules/land_detector,0.299899723619445,0.010899467088242791,5,0.04642523849836184,3
false_positive,consumer_only,src/modules/vtol_att_control,0.2670679689977287,0.012306238127410914,5,0.04134279954097547,4
false_positive,consumer_only,src/modules/events,0.25827925393901685,0.019723968024677057,5,0.03998228414012571,5
false_positive,consumer_only,src/modules/fw_pos_control_l1,0.22335068491144688,0.011334929602383447,5,0.03457525299004335,6
false_positive,consumer_only,src/modules/mc_pos_control,0.22335068491144688,0.011334929602383447,5,0.03457525299004335,6
false_positive,consumer_only,src/modules/mc_att_control,0.2214349602482025,0.010082055836801565,5,0.0342786939491915,7
false_positive,consumer_only,src/drivers/telemetry,0.19834156072148618,0.010890281945792476,5,0.03070377708089117,8
false_positive,consumer_only,src/modules/fw_att_control,0.16908589049988554,0.008555051455556935,5,0.02617492506637345,9
false_positive,consumer_only,src/modules/position_estimator_inav,0.16609207384099847,0.008637543904649873,5,0.025711474647907677,10
false_positive,consumer_only,src/modules/gnd_att_control,0.16528130644755623,0.008156927011334187,5,0.025585965797305953,11
false_positive,consumer_only,src/modules/landing_target_estimator,0.1452929533262865,0.007699000009840431,5,0.022491717994590557,12
false_positive,consumer_only,src/modules/wind_estimator,0.1452929533262865,0.007699000009840431,5,0.022491717994590557,12
false_positive,consumer_only,src/examples/rover_steering_control,0.1371918536983154,0.006192406770249325,5,0.021237647207900567,13
false_positive,consumer_only,src/modules/navigator,0.13303308124590338,0.007072944224072522,5,0.02059385867540881,14
false_positive,consumer_only,src/drivers/camera_trigger,0.12922849719357407,0.006865214963403332,5,0.020004899406341314,15
false_positive,consumer_only,src/drivers/mkblctrl,0.12336035159742761,0.0039466351573707245,5,0.01909649557203199,16
false_positive,consumer_only,src/drivers/px4io,0.12336035159742761,0.0039466351573707245,5,0.01909649557203199,16
false_positive,consumer_only,src/modules/sensors,0.12336035159742761,0.0039466351573707245,5,0.01909649557203199,16
false_positive,consumer_only,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.12336035159742761,0.0039466351573707245,5,0.01909649557203199,16
false_positive,consumer_only,src/platforms/posix/drivers/df_ltc2946_wrapper,0.12336035159742761,0.0039466351573707245,5,0.01909649557203199,16
false_positive,consumer_only,src/platforms/qurt/fc_addon/uart_esc,0.12336035159742761,0.0039466351573707245,5,0.01909649557203199,16
false_positive,consumer_only,src/modules/ekf2,0.0992570309332141,0.006417669130157993,5,0.01536524034800733,17
false_positive,consumer_only,src/examples/fixedwing_control,0.09189608663878854,0.005163598939938038,5,0.014225747485801486,18
false_positive,consumer_only,src/drivers/vmount,0.09031760366554349,0.005051100875547369,5,0.013981394314634533,19
false_positive,consumer_only,src/modules/gnd_pos_control,0.07425314753283109,0.00386424001198109,5,0.011494575726385296,20
false_positive,consumer_only,src/examples/uuv_example_app,0.037866644832181225,0.003189329773228514,5,0.0058618527428105655,21
false_positive,consumer_only,src/drivers/blinkm,0.031246418695730895,0.0023194298928603907,5,0.004837024931739294,22
false_positive,consumer_only,src/modules/gpio_led,0.031246418695730895,0.0023194298928603907,5,0.004837024931739294,22
false_positive,consumer_only,src/drivers/batt_smbus,0.029667935722485855,0.002209083500926124,5,0.004592671760572341,23
false_positive,consumer_only,src/examples/px4_simple_app,0.021802188699468816,0.0018254363542316264,5,0.0033750341545613267,24
false_positive,consumer_only,src/modules/attitude_estimator_q,0.021802188699468816,0.0018254363542316264,5,0.0033750341545613267,24
false_positive,consumer_only,src/modules/sdlog2,0.021802188699468816,0.0018254363542316264,5,0.0033750341545613267,24
false_positive,consumer_only,src/templates/module,0.021802188699468816,0.0018254363542316264,5,0.0033750341545613267,24
false_positive,consumer_only,src/modules/camera_feedback,0.01606445613271241,0.0013691634141243774,5,0.0024868185882492384,25
false_positive,consumer_only,src/modules/replay,0.01606445613271241,0.0013691634141243774,5,0.0024868185882492384,25
false_positive,consumer_only,src/modules/logger,0.001578482973245038,0.00011836039188405514,5,0.00024435317116695317,26
false_positive,producer_only,src/modules/ekf2,1.8242884291987362,0.10877757268554214,5,0.25126753089978116,1
false_positive,producer_only,src/modules/mavlink,1.4838436546531777,0.06233003085694728,5,0.20437652587084107,2
false_positive,producer_only,src/modules/sensors,0.7190503655881955,0.041609288396669004,5,0.09903807263267381,3
false_positive,producer_only,src/modules/position_estimator_inav,0.5815282373710834,0.030893467335314992,5,0.08009652531585283,4
false_positive,producer_only,src/modules/load_mon,0.4540656704865718,0.03495135700628572,5,0.06254052706984826,5
false_positive,producer_only,src/modules/vtol_att_control,0.30888377133817446,0.008255240904646148,5,0.04254396471354293,6
false_positive,producer_only,src/examples/hwtest,0.21588061529549832,0.006906611525398766,5,0.029734217630405266,7
false_positive,producer_only,src/examples/uuv_example_app,0.21588061529549832,0.006906611525398766,5,0.029734217630405266,7
false_positive,producer_only,src/modules/simulator,0.10495792813934816,0.007026848733647043,5,0.014456332140150673,8
false_positive,producer_only,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.09978455146121426,0.006626372453144721,5,0.013743779473848798,9
false_positive,producer_only,src/platforms/qurt/tests/muorb,0.09810984914760967,0.008214463594042319,5,0.013513115118039449,10
false_positive,producer_only,src/modules/fw_att_control,0.08308738054683924,0.005523056891761939,5,0.011444002288664667,11
false_positive,producer_only,src/modules/mc_att_control,0.08308738054683924,0.005523056891761939,5,0.011444002288664667,11
false_positive,producer_only,src/examples/px4_simple_app,0.07229005259720582,0.006161235363559696,5,0.009956837270898699,12
false_positive,producer_only,src/modules/attitude_estimator_q,0.07229005259720582,0.006161235363559696,5,0.009956837270898699,12
false_positive,producer_only,src/drivers/linux_pwm_out,0.057401786143377334,0.00351337831677372,5,0.007906208712741029,13
false_positive,producer_only,src/drivers/mkblctrl,0.057401786143377334,0.00351337831677372,5,0.007906208712741029,13
false_positive,producer_only,src/drivers/pwm_out_sim,0.057401786143377334,0.00351337831677372,5,0.007906208712741029,13
