scope,mode,module,mean_abs_shap,shap_share,rank,seed
all,producer_only,src/modules/position_estimator_inav,0.5159992080331722,0.0688378440391389,4,1
all,producer_only,src/modules/load_mon,0.5073883775219034,0.06768910001288048,5,1
all,producer_only,src/modules/vtol_att_control,0.34426241385167033,0.04592697427499787,6,1
all,producer_only,src/examples/hwtest,0.24341798761382433,0.03247363408085747,7,1
all,producer_only,src/examples/uuv_example_app,0.24341798761382433,0.03247363408085747,7,1
all,producer_only,src/platforms/qurt/tests/muorb,0.1240074859995058,0.01654345171082297,8,1
all,producer_only,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.11071537665877443,0.014770192885027206,9,1
all,producer_only,src/modules/simulator,0.0950269393811507,0.012677247427511218,10,1
all,producer_only,src/examples/px4_simple_app,0.09188134326511166,0.012257603266289762,11,1
all,producer_only,src/modules/attitude_estimator_q,0.09188134326511166,0.012257603266289762,11,1
all,producer_only,src/modules/fw_att_control,0.07701975826824443,0.010274965591150181,12,1
all,producer_only,src/modules/mc_att_control,0.07701975826824443,0.010274965591150181,12,1
all,producer_only,src/drivers/linux_pwm_out,0.06743407107956538,0.008996168977842512,13,1
all,producer_only,src/drivers/mkblctrl,0.06743407107956538,0.008996168977842512,13,1
all,producer_only,src/drivers/pwm_out_sim,0.06743407107956538,0.008996168977842512,13,1
all,producer_only,src/drivers/px4fmu,0.06743407107956538,0.008996168977842512,13,1
all,producer_only,src/drivers/px4io,0.06743407107956538,0.008996168977842512,13,1
all,producer_only,src/drivers/snapdragon_pwm_out,0.06743407107956538,0.008996168977842512,13,1
all,producer_only,src/drivers/tap_esc,0.06743407107956538,0.008996168977842512,13,1
all,producer_only,src/modules/uavcan,0.06743407107956538,0.008996168977842512,13,1
all,producer_only,src/platforms/qurt/fc_addon/uart_esc,0.06743407107956538,0.008996168977842512,13,1
all,producer_only,src/modules/gnd_pos_control,0.06512735079540488,0.008688436623430157,14,1
all,producer_only,src/modules/navigator,0.06512735079540488,0.008688436623430157,14,1
all,producer_only,src/drivers/telemetry,0.04328130557920905,0.005774023907184694,15,1
all,producer_only,src/modules/syslink,0.04328130557920905,0.005774023907184694,15,1
all,producer_only,src/platforms/posix/drivers/df_ltc2946_wrapper,0.04328130557920905,0.005774023907184694,15,1
all,producer_only,src/examples/fixedwing_control,0.03571707544244113,0.004764903570710245,16,1
all,producer_only,src/modules/commander,0.016927194214304157,0.002258204154587722,17,1
all,producer_only,src/modules/land_detector,0.007272380384807838,0.0009701855718555903,18,1
all,producer_only,src/drivers/distance_sensor,0.002401765707473036,0.0003204120677234686,19,1
all,producer_only,src/drivers/px4flow,0.002401765707473036,0.0003204120677234686,19,1
all,producer_only,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.002401765707473036,0.0003204120677234686,19,1
all,producer_only,src/platforms/posix/drivers/df_isl29501_wrapper,0.002401765707473036,0.0003204120677234686,19,1
all,producer_only,src/platforms/posix/drivers/df_trone_wrapper,0.002401765707473036,0.0003204120677234686,19,1
all,consumer_only,src/modules/commander,1.7043349030519515,0.24844639731824308,1,1
all,consumer_only,src/modules/simulator,0.6754691904099408,0.09846532307488907,2,1
all,consumer_only,src/modules/land_detector,0.3056059533970928,0.044549165768155485,3,1
all,consumer_only,src/modules/events,0.28511958228068496,0.04156280135768557,4,1
all,consumer_only,src/modules/vtol_att_control,0.27593789233996663,0.04022435679319314,5,1
all,consumer_only,src/modules/mc_att_control,0.2441945853822354,0.03559703252817159,6,1
all,consumer_only,src/modules/fw_pos_control_l1,0.22496449131792967,0.03279379967656927,7,1
all,consumer_only,src/modules/mc_pos_control,0.22496449131792967,0.03279379967656927,7,1
all,consumer_only,src/drivers/telemetry,0.19406717958590877,0.02828979886493695,8,1
all,consumer_only,src/modules/fw_att_control,0.19269679518566163,0.028090033509798797,9,1
all,consumer_only,src/modules/gnd_att_control,0.18949049260428674,0.02762264043838524,10,1
all,consumer_only,src/modules/position_estimator_inav,0.16050183948015967,0.023396870949712118,11,1
all,consumer_only,src/examples/rover_steering_control,0.16032205831312735,0.023370663668986442,12,1
all,consumer_only,src/drivers/mkblctrl,0.13909599292218533,0.02027647163772682,13,1
all,consumer_only,src/drivers/px4io,0.13909599292218533,0.02027647163772682,13,1
all,consumer_only,src/modules/sensors,0.13909599292218533,0.02027647163772682,13,1
all,consumer_only,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.13909599292218533,0.02027647163772682,13,1
all,consumer_only,src/platforms/posix/drivers/df_ltc2946_wrapper,0.13909599292218533,0.02027647163772682,13,1
all,consumer_only,src/platforms/qurt/fc_addon/uart_esc,0.13909599292218533,0.02027647163772682,13,1
all,consumer_only,src/modules/landing_target_estimator,0.1350845669551742,0.01969171313291177,14,1
all,consumer_only,src/modules/wind_estimator,0.1350845669551742,0.01969171313291177,14,1
all,consumer_only,src/modules/navigator,0.11787279325541318,0.017182697352324798,15,1
all,consumer_only,src/drivers/camera_trigger,0.11466649067403828,0.016715304280911242,16,1
all,consumer_only,src/examples/fixedwing_control,0.10822017767680345,0.015775604438303524,17,1
all,consumer_only,src/drivers/vmount,0.1070916980625165,0.015611102324244473,18,1
all,consumer_only,src/modules/ekf2,0.08971445261673694,0.013077965193397849,19,1
all,consumer_only,src/modules/gnd_pos_control,0.08667362178138058,0.012634693472243944,20,1
all,consumer_only,src/examples/uuv_example_app,0.04797529539213721,0.00699351358650881,21,1
all,consumer_only,src/drivers/blinkm,0.03142539351973327,0.004580980997516898,22,1
all,consumer_only,src/modules/gpio_led,0.03142539351973327,0.004580980997516898,22,1
all,consumer_only,src/drivers/batt_smbus,0.03029691390544633,0.004416478883457848,23,1
all,consumer_only,src/examples/px4_simple_app,0.02755721911100129,0.004017104734508282,24,1
all,consumer_only,src/modules/attitude_estimator_q,0.02755721911100129,0.004017104734508282,24,1
all,consumer_only,src/modules/sdlog2,0.02755721911100129,0.004017104734508282,24,1
all,consumer_only,src/templates/module,0.02755721911100129,0.004017104734508282,24,1
all,consumer_only,src/modules/camera_feedback,0.020418076281135924,0.0029764088520005286,25,1
all,consumer_only,src/modules/replay,0.020418076281135924,0.0029764088520005286,25,1
all,consumer_only,src/modules/logger,0.0011284796142869437,0.00016450211405904982,26,1
all,bidirectional,src/modules/ekf2,1.1240572970069895,0.14995697609180977,1,1
all,bidirectional,src/modules/commander,0.9451393274978445,0.1260880881378613,2,1
all,bidirectional,src/modules/mavlink,0.3737310001720092,0.04985828641190134,3,1
all,bidirectional,src/modules/vtol_att_control,0.3279885920827838,0.043755934499341204,4,1
all,bidirectional,src/modules/sensors,0.2716773768960374,0.03624363101450632,5,1
all,bidirectional,src/modules/mc_att_control,0.24105211696658332,0.032158010661100044,6,1
all,bidirectional,src/modules/fw_att_control,0.22123795623107592,0.02951466531241958,7,1
all,bidirectional,src/modules/land_detector,0.22064897381851573,0.029436091006826832,8,1
all,bidirectional,src/modules/events,0.18912298000326577,0.025230306556681865,9,1
all,bidirectional,src/modules/fw_pos_control_l1,0.18653698919843822,0.024885317593640818,10,1
all,bidirectional,src/modules/mc_pos_control,0.18653698919843822,0.024885317593640818,10,1
all,bidirectional,src/modules/position_estimator_inav,0.1813076343997479,0.024187685689456916,11,1
all,bidirectional,src/modules/load_mon,0.1691294591739678,0.022563033337626826,12,1
all,bidirectional,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.16875490403189952,0.022513065105016484,13,1
all,bidirectional,src/drivers/telemetry,0.15306407306525974,0.02041980031291897,14,1
all,bidirectional,src/drivers/mkblctrl,0.14981933284099555,0.01998692964562318,15,1
all,bidirectional,src/drivers/px4io,0.14981933284099555,0.01998692964562318,15,1
all,bidirectional,src/platforms/qurt/fc_addon/uart_esc,0.14981933284099555,0.01998692964562318,15,1
all,bidirectional,src/modules/gnd_att_control,0.1415441637944802,0.018882965167861983,16,1
all,bidirectional,src/modules/navigator,0.12905574739026687,0.017216924508602297,17,1
all,bidirectional,src/examples/uuv_example_app,0.1277681462713211,0.01704514966160503,18,1
all,bidirectional,src/examples/rover_steering_control,0.12366654224197024,0.016497967468130408,19,1
all,bidirectional,src/examples/fixedwing_control,0.11253311210973249,0.015012691298841477,20,1
all,bidirectional,src/modules/landing_target_estimator,0.11052373659968798,0.014744626782805212,21,1
all,bidirectional,src/modules/wind_estimator,0.11052373659968798,0.014744626782805212,21,1
all,bidirectional,src/modules/simulator,0.1081040587090425,0.014421825106624153,22,1
all,bidirectional,src/platforms/posix/drivers/df_ltc2946_wrapper,0.10745120305047644,0.0143347296706142,23,1
all,bidirectional,src/modules/gnd_pos_control,0.10590289382810139,0.014128174569143266,24,1
all,bidirectional,src/drivers/camera_trigger,0.09381803782421314,0.012515971643479801,25,1
all,bidirectional,src/drivers/vmount,0.09004491720587379,0.012012611396753598,26,1
all,bidirectional,src/examples/hwtest,0.08851563185957248,0.011808594211220897,27,1
all,bidirectional,src/drivers/linux_pwm_out,0.06130370098142308,0.008178335434402283,28,1
all,bidirectional,src/drivers/pwm_out_sim,0.06130370098142308,0.008178335434402283,28,1
all,bidirectional,src/drivers/px4fmu,0.06130370098142308,0.008178335434402283,28,1
all,bidirectional,src/drivers/snapdragon_pwm_out,0.06130370098142308,0.008178335434402283,28,1
all,bidirectional,src/drivers/tap_esc,0.06130370098142308,0.008178335434402283,28,1
all,bidirectional,src/modules/uavcan,0.06130370098142308,0.008178335434402283,28,1
all,bidirectional,src/examples/px4_simple_app,0.039252514411748624,0.005236555450384132,29,1
all,bidirectional,src/modules/attitude_estimator_q,0.039252514411748624,0.005236555450384132,29,1
all,bidirectional,src/modules/sdlog2,0.02254681563627378,0.0030079003110587217,30,1
all,bidirectional,src/platforms/qurt/tests/muorb,0.02254681563627378,0.0030079003110587217,30,1
all,bidirectional,src/templates/module,0.02254681563627378,0.0030079003110587217,30,1
all,bidirectional,src/drivers/blinkm,0.019993520829297968,0.002667273219055036,31,1
all,bidirectional,src/modules/gpio_led,0.019993520829297968,0.002667273219055036,31,1
all,bidirectional,src/drivers/batt_smbus,0.018935571190903958,0.0025261354593933034,32,1
all,bidirectional,src/modules/syslink,0.018935571190903958,0.0025261354593933034,32,1
all,bidirectional,src/modules/camera_feedback,0.016705698775474846,0.002228655139325411,33,1
all,bidirectional,src/modules/replay,0.016705698775474846,0.002228655139325411,33,1
all,bidirectional,src/drivers/distance_sensor,0.002134902851087143,0.00028481072686530545,34,1
all,bidirectional,src/drivers/px4flow,0.002134902851087143,0.00028481072686530545,34,1
all,bidirectional,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.002134902851087143,0.00028481072686530545,34,1
all,bidirectional,src/platforms/posix/drivers/df_isl29501_wrapper,0.002134902851087143,0.00028481072686530545,34,1
all,bidirectional,src/platforms/posix/drivers/df_trone_wrapper,0.002134902851087143,0.00028481072686530545,34,1
all,bidirectional,src/modules/logger,0.0010579496383940098,0.00014113775966173264,35,1
all,producer_only,src/modules/ekf2,1.473831809554473,0.22289149499315228,1,2
all,producer_only,src/modules/mavlink,1.3936061413873364,0.21075875433802754,2,2
all,producer_only,src/modules/sensors,0.6902168706149785,0.10438332865632294,3,2
all,producer_only,src/modules/position_estimator_inav,0.47653751395461236,0.07206803260527535,4,2
all,producer_only,src/modules/load_mon,0.4350866493207193,0.06579930836746689,5,2
all,producer_only,src/modules/vtol_att_control,0.3147133135403609,0.047594929417668456,6,2
all,producer_only,src/examples/hwtest,0.22108591778536743,0.0334354099413895,7,2
all,producer_only,src/examples/uuv_example_app,0.22108591778536743,0.0334354099413895,7,2
all,producer_only,src/platforms/qurt/tests/muorb,0.10410891543425053,0.015744667507393832,8,2
