dataset,group,run_id,channel,windows,valid_windows
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_combined.accelerometer_m_s2[0],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_combined.accelerometer_m_s2[1],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_combined.accelerometer_m_s2[2],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_combined.gyro_rad[0],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_combined.gyro_rad[1],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_combined.gyro_rad[2],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_preflight.accel_inconsistency_m_s_s,105,0
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_preflight.gyro_inconsistency_rad_s,105,0
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude.pitchspeed,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude.q[0],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude.q[1],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude.q[2],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude.q[3],105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude.rollspeed,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude.yawspeed,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude_setpoint.pitch_body,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude_setpoint.roll_body,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude_setpoint.yaw_body,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_land_detected.ground_contact,105,67
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_land_detected.landed,105,67
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_land_detected.maybe_landed,105,67
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.ax,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.ay,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.az,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.dist_bottom,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.dist_bottom_rate,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.eph,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.epv,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.vx,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.vy,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.vz,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.x,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.y,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position.z,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_rates_setpoint.pitch,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_rates_setpoint.roll,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_rates_setpoint.yaw,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_status.arming_state,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_status.nav_state,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_vision_position.x,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_vision_position.y,105,103
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_vision_position.z,105,103
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_controls_0.control[0],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_controls_0.control[1],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_controls_0.control[2],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_controls_0.control[3],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs.output[0],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs.output[1],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs.output[2],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs.output[3],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs.output[4],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs.output[5],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs.output[6],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs.output[7],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,battery_status.current_a,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,battery_status.current_filtered_a,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,battery_status.discharged_mah,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,battery_status.remaining,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,battery_status.voltage_filtered_v,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,battery_status.voltage_v,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,cpuload.load,109,108
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,cpuload.ram_usage,109,108
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,distance_sensor.current_distance,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations.hagl_innov,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations.heading_innov,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations.output_tracking_error[0],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations.output_tracking_error[1],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations.output_tracking_error[2],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations.vel_pos_innov[3],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations.vel_pos_innov[4],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations.vel_pos_innov[5],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status.hagl_test_ratio,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status.hgt_test_ratio,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status.mag_test_ratio,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status.pos_horiz_accuracy,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status.pos_test_ratio,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status.pos_vert_accuracy,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status.vibe[0],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status.vibe[1],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status.vibe[2],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,manual_control_setpoint.r,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,manual_control_setpoint.x,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,manual_control_setpoint.y,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,manual_control_setpoint.z,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,rate_ctrl_status.pitchspeed_integ,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,rate_ctrl_status.rollspeed_integ,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,rate_ctrl_status.yawspeed_integ,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_combined.accelerometer_m_s2[0],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_combined.accelerometer_m_s2[1],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_combined.accelerometer_m_s2[2],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_combined.gyro_rad[0],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_combined.gyro_rad[1],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_combined.gyro_rad[2],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_preflight.accel_inconsistency_m_s_s,109,0
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_preflight.gyro_inconsistency_rad_s,109,0
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude.pitchspeed,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude.q[0],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude.q[1],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude.q[2],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude.q[3],109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude.rollspeed,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude.yawspeed,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint.pitch_body,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint.roll_body,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint.yaw_body,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_land_detected.ground_contact,109,71
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_land_detected.landed,109,71
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_land_detected.maybe_landed,109,71
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.ax,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.ay,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.az,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.dist_bottom,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.dist_bottom_rate,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.eph,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.epv,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.vx,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.vy,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.vz,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.x,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.y,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position.z,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_rates_setpoint.pitch,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_rates_setpoint.roll,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_rates_setpoint.yaw,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_status.arming_state,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_status.nav_state,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_vision_position.x,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_vision_position.y,109,107
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_vision_position.z,109,107
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_controls_0.control[0],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_controls_0.control[1],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_controls_0.control[2],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_controls_0.control[3],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_outputs.output[0],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_outputs.output[1],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_outputs.output[2],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_outputs.output[3],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_outputs.output[4],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_outputs.output[5],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_outputs.output[6],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_outputs.output[7],97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,battery_status.current_a,97,94
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,battery_status.current_filtered_a,97,94
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,battery_status.discharged_mah,97,94
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,battery_status.remaining,97,94
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,battery_status.voltage_filtered_v,97,94
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,battery_status.voltage_v,97,94
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,cpuload.load,97,96
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,cpuload.ram_usage,97,96
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,distance_sensor.current_distance,97,93
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,ekf2_innovations.hagl_innov,97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,ekf2_innovations.heading_innov,97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,ekf2_innovations.output_tracking_error[0],97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,ekf2_innovations.output_tracking_error[1],97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,ekf2_innovations.output_tracking_error[2],97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,ekf2_innovations.vel_pos_innov[3],97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,ekf2_innovations.vel_pos_innov[4],97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,ekf2_innovations.vel_pos_innov[5],97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status.hagl_test_ratio,97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status.hgt_test_ratio,97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status.mag_test_ratio,97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status.pos_horiz_accuracy,97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status.pos_test_ratio,97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status.pos_vert_accuracy,97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status.vibe[0],97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status.vibe[1],97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status.vibe[2],97,80
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,manual_control_setpoint.r,97,81
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,manual_control_setpoint.x,97,81
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,manual_control_setpoint.y,97,81
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,manual_control_setpoint.z,97,81
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,rate_ctrl_status.pitchspeed_integ,97,49
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,rate_ctrl_status.rollspeed_integ,97,49
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,rate_ctrl_status.yawspeed_integ,97,49
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_combined.accelerometer_m_s2[0],97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_combined.accelerometer_m_s2[1],97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_combined.accelerometer_m_s2[2],97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_combined.gyro_rad[0],97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_combined.gyro_rad[1],97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_combined.gyro_rad[2],97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_preflight.accel_inconsistency_m_s_s,97,0
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_preflight.gyro_inconsistency_rad_s,97,0
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude.pitchspeed,97,8
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude.q[0],97,8
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude.q[1],97,8
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude.q[2],97,8
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude.q[3],97,8
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude.rollspeed,97,8
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude.yawspeed,97,8
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint.pitch_body,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint.roll_body,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint.yaw_body,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_land_detected.ground_contact,97,96
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_land_detected.landed,97,96
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_land_detected.maybe_landed,97,96
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.ax,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.ay,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.az,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.dist_bottom,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.dist_bottom_rate,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.eph,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.epv,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.vx,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.vy,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.vz,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.x,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.y,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position.z,97,95
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint.pitch,97,23
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint.roll,97,23
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint.yaw,97,23
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_status.arming_state,97,97
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_status.nav_state,97,97
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_vision_position.x,97,79
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_vision_position.y,97,79
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_vision_position.z,97,79
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_controls_0.control[0],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_controls_0.control[1],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_controls_0.control[2],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_controls_0.control[3],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_outputs.output[0],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_outputs.output[1],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_outputs.output[2],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_outputs.output[3],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_outputs.output[4],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_outputs.output[5],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_outputs.output[6],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_outputs.output[7],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,battery_status.current_a,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,battery_status.current_filtered_a,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,battery_status.discharged_mah,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,battery_status.remaining,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,battery_status.voltage_filtered_v,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,battery_status.voltage_v,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,cpuload.load,141,140
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,cpuload.ram_usage,141,140
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,distance_sensor.current_distance,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,ekf2_innovations.hagl_innov,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,ekf2_innovations.heading_innov,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,ekf2_innovations.output_tracking_error[0],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,ekf2_innovations.output_tracking_error[1],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,ekf2_innovations.output_tracking_error[2],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,ekf2_innovations.vel_pos_innov[3],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,ekf2_innovations.vel_pos_innov[4],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,ekf2_innovations.vel_pos_innov[5],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status.hagl_test_ratio,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status.hgt_test_ratio,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status.mag_test_ratio,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status.pos_horiz_accuracy,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status.pos_test_ratio,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status.pos_vert_accuracy,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status.vibe[0],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status.vibe[1],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status.vibe[2],141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,manual_control_setpoint.r,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,manual_control_setpoint.x,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,manual_control_setpoint.y,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,manual_control_setpoint.z,141,139
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,rate_ctrl_status.pitchspeed_integ,141,107
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,rate_ctrl_status.rollspeed_integ,141,107
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,rate_ctrl_status.yawspeed_integ,141,107
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_combined.accelerometer_m_s2[0],141,103
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_combined.accelerometer_m_s2[1],141,103
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_combined.accelerometer_m_s2[2],141,103
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_combined.gyro_rad[0],141,103
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_combined.gyro_rad[1],141,103
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_combined.gyro_rad[2],141,103
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_preflight.accel_inconsistency_m_s_s,141,0
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_preflight.gyro_inconsistency_rad_s,141,0
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude.pitchspeed,141,110
