dataset,group,run_id,topic,shared_fraction,shared_packets_used
development,reference,ekf2_innovation_bias__2019-01-18__08_39_38__fault,vehicle_local_position,1.0,True
development,reference,ekf2_innovation_bias__2019-01-18__08_39_38__fault,vehicle_rates_setpoint,0.9995285242809995,True
development,reference,ekf2_innovation_bias__2019-01-18__08_39_38__fault,vehicle_status,1.0,True
development,reference,ekf2_innovation_bias__2019-01-18__08_39_38__fault,vehicle_vision_position,0.9892141756548536,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,actuator_controls_0,0.0,False
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,actuator_outputs,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,battery_status,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,cpuload,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,distance_sensor,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,ekf2_innovations,0.0,False
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,estimator_status,0.0,False
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,manual_control_setpoint,0.9978165938864629,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,rate_ctrl_status,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,sensor_combined,0.999827653065621,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,sensor_preflight,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,vehicle_attitude,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,vehicle_attitude_setpoint,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,vehicle_land_detected,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,vehicle_local_position,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,vehicle_rates_setpoint,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,vehicle_status,1.0,True
development,reference,ekf2_innovation_bias__2019-01-25__17_38_05__fault,vehicle_vision_position,0.9989344698987747,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,actuator_controls_0,0.0,False
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,actuator_outputs,1.0,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,battery_status,1.0,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,cpuload,1.0,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,distance_sensor,1.0,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,ekf2_innovations,0.0,False
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,estimator_status,0.0,False
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,manual_control_setpoint,0.9978991596638656,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,rate_ctrl_status,0.9996726677577742,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,sensor_combined,0.9992532979341243,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,sensor_preflight,1.0,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_attitude,0.9996725605762934,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint,1.0,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_land_detected,1.0,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_local_position,1.0,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_rates_setpoint,0.9996720236142997,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_status,1.0,True
development,reference,ekf2_innovation_bias__2019-03-06__08_02_26__fault,vehicle_vision_position,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,actuator_controls_0,0.9820089955022488,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,actuator_outputs,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,battery_status,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,cpuload,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,distance_sensor,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,ekf2_innovations,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,estimator_status,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,manual_control_setpoint,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,rate_ctrl_status,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,sensor_combined,0.9999406105238152,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,sensor_preflight,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,vehicle_attitude,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,vehicle_attitude_setpoint,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,vehicle_land_detected,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,vehicle_local_position,0.003816793893129771,False
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,vehicle_rates_setpoint,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,vehicle_status,1.0,True
development,reference,inav_local_z_freeze__2019-01-18__08_39_38__fault,vehicle_vision_position,0.9984697781178271,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,actuator_controls_0,0.003264417845484222,False
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,actuator_outputs,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,battery_status,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,cpuload,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,distance_sensor,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,ekf2_innovations,0.9956427015250545,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,estimator_status,0.9978213507625272,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,manual_control_setpoint,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,rate_ctrl_status,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,sensor_combined,0.9998708788843935,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,sensor_preflight,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,vehicle_attitude,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,vehicle_attitude_setpoint,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,vehicle_land_detected,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,vehicle_local_position,0.008645533141210375,False
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,vehicle_rates_setpoint,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,vehicle_status,1.0,True
development,reference,inav_local_z_freeze__2019-01-25__17_38_05__fault,vehicle_vision_position,0.9925213675213675,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,actuator_controls_0,0.9275970619097587,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,actuator_outputs,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,battery_status,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,cpuload,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,distance_sensor,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,ekf2_innovations,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,estimator_status,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,manual_control_setpoint,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,rate_ctrl_status,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,sensor_combined,0.9999585217138828,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,sensor_preflight,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_attitude,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_land_detected,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_local_position,0.0036596523330283625,False
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_rates_setpoint,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_status,1.0,True
development,reference,inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_vision_position,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,actuator_controls_0,0.960960960960961,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,actuator_outputs,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,battery_status,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,cpuload,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,distance_sensor,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,ekf2_innovations,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,estimator_status,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,manual_control_setpoint,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,rate_ctrl_status,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,sensor_combined,0.9996435996435996,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,sensor_preflight,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_attitude,0.999514091350826,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_attitude_setpoint,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_land_detected,0.0,False
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_local_position,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_rates_setpoint,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_status,1.0,True
development,reference,land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_vision_position,0.9984674329501916,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,actuator_controls_0,0.0,False
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,actuator_outputs,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,battery_status,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,cpuload,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,distance_sensor,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,ekf2_innovations,0.9956331877729258,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,estimator_status,0.9978165938864629,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,manual_control_setpoint,0.9978165938864629,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,rate_ctrl_status,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_combined,0.9997845477657603,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_preflight,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude_setpoint,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_land_detected,0.0,False
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_rates_setpoint,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_status,1.0,True
development,reference,land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_vision_position,0.9941427050053249,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_controls_0,0.9905362776025236,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,battery_status,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,cpuload,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,distance_sensor,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,manual_control_setpoint,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,rate_ctrl_status,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_combined,0.9997923760485009,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_preflight,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_land_detected,0.0,False
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_rates_setpoint,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_status,1.0,True
development,reference,land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_vision_position,1.0,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_controls_0,0.7666666666666667,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,actuator_outputs,0.9726190476190476,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,battery_status,1.0,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,cpuload,1.0,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,distance_sensor,1.0,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,ekf2_innovations,1.0,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,estimator_status,1.0,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,manual_control_setpoint,0.7347417840375586,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,rate_ctrl_status,0.7219977965479251,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_combined,0.9936652091041597,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,sensor_preflight,1.0,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude,0.6462160176340925,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint,0.14806110458284372,False
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_land_detected,1.0,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_local_position,0.9972640218878249,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint,0.6740169055494304,True
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_status,0.0,False
transfer,normal,commander_nav_state_override__2018-12-19__07_49_17__baseline,vehicle_vision_position,1.0,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_controls_0,0.9825726141078838,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,actuator_outputs,0.9933609958506224,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,battery_status,1.0,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,cpuload,1.0,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,distance_sensor,1.0,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,ekf2_innovations,1.0,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,estimator_status,1.0,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,manual_control_setpoint,0.9966832504145937,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,rate_ctrl_status,0.9372885766328389,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_combined,0.9981293237328815,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,sensor_preflight,1.0,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude,0.921935987509758,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint,0.989202657807309,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_land_detected,1.0,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_local_position,1.0,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint,0.9619791666666667,True
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_status,0.0,False
transfer,normal,commander_nav_state_override__2018-12-20__07_47_50__baseline,vehicle_vision_position,1.0,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_controls_0,0.42753095411507647,False
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,actuator_outputs,0.5804806991988347,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,battery_status,1.0,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,cpuload,1.0,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,distance_sensor,1.0,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,ekf2_innovations,1.0,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,estimator_status,1.0,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,manual_control_setpoint,0.1555232558139535,False
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,rate_ctrl_status,0.5734281780633318,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_combined,0.996587569907422,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,sensor_preflight,1.0,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude,0.6702665441176471,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint,0.43075801749271136,False
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_land_detected,1.0,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_local_position,1.0,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint,0.6134222017926914,True
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_status,0.0,False
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,vehicle_vision_position,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,actuator_controls_0,0.0441527446300716,False
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,actuator_outputs,0.25178997613365156,False
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,battery_status,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,cpuload,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,distance_sensor,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,ekf2_innovations,0.0,False
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,estimator_status,0.0,False
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,manual_control_setpoint,0.2863961813842482,False
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,rate_ctrl_status,0.761744966442953,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,sensor_combined,0.9962376011857257,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,sensor_preflight,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_attitude,0.6792241700857888,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint,0.06093189964157706,False
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_land_detected,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_local_position,0.11432009626955475,False
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint,0.7884328358208955,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_status,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,vehicle_vision_position,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,actuator_controls_0,0.9833887043189369,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,actuator_outputs,0.9958471760797342,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,battery_status,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,cpuload,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,distance_sensor,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,ekf2_innovations,0.02823920265780731,False
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,estimator_status,0.029900332225913623,False
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,manual_control_setpoint,0.9983388704318937,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,rate_ctrl_status,0.9692788336370737,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,sensor_combined,0.9981317635447143,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,sensor_preflight,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_attitude,0.8459135866736075,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint,0.9900249376558603,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_land_detected,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_local_position,0.07220822837951302,False
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint,0.9815007816571131,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_status,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,vehicle_vision_position,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,actuator_controls_0,0.5991253644314869,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,actuator_outputs,0.8927789934354485,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,battery_status,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,cpuload,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,distance_sensor,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,ekf2_innovations,0.004366812227074236,False
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,estimator_status,0.008733624454148471,False
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,manual_control_setpoint,0.8908296943231441,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,rate_ctrl_status,0.6045444112921735,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,sensor_combined,0.9959020269205309,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,sensor_preflight,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_attitude,0.5210103329506315,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint,0.6075857038657914,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_land_detected,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_local_position,0.08836524300441827,False
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint,0.6299448022079117,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_status,1.0,True
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,vehicle_vision_position,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,actuator_controls_0,0.1619047619047619,False
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,actuator_outputs,0.8226190476190476,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,battery_status,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,cpuload,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,distance_sensor,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,ekf2_innovations,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,estimator_status,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,manual_control_setpoint,0.8333333333333334,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,rate_ctrl_status,0.656866393747674,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,sensor_combined,0.9955638969459136,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,sensor_preflight,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_attitude,0.5873370577281192,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint,0.2169249106078665,False
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_land_detected,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_local_position,0.003996003996003996,False
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint,0.6582184122251211,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_status,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,vehicle_vision_position,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,actuator_controls_0,0.975103734439834,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,actuator_outputs,0.9966804979253112,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,battery_status,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,cpuload,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,distance_sensor,1.0,True
