dataset,group,run_id,module,score,rank
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/fw_pos_control_l1,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/gnd_att_control,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/gnd_pos_control,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/gpio_led,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/land_detector,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/landing_target_estimator,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/load_mon,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/logger,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/mavlink,0.7174830777304513,7.0
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/mc_att_control,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/mc_pos_control,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/navigator,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/position_estimator_inav,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/replay,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/sdlog2,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/sensors,0.7174830777304513,7.0
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/simulator,0.7174830777304513,7.0
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/syslink,0.7174830777304513,7.0
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/uavcan,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/vtol_att_control,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/modules/wind_estimator,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.7174830777304513,7.0
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_isl29501_wrapper,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_ltc2946_wrapper,0.7174830777304513,7.0
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_trone_wrapper,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/platforms/qurt/fc_addon/uart_esc,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/platforms/qurt/tests/muorb,0.0,inf
transfer,normal,commander_nav_state_override__2018-12-25__08_44_40__baseline,src/templates/module,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/batt_smbus,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/blinkm,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/camera_trigger,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/distance_sensor,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/linux_pwm_out,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/mkblctrl,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/pwm_out_sim,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/px4flow,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/px4fmu,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/px4io,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/snapdragon_pwm_out,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/tap_esc,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/telemetry,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/drivers/vmount,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/examples/fixedwing_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/examples/hwtest,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/examples/px4_simple_app,11.660385310489644,4.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/examples/rover_steering_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/examples/uuv_example_app,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/attitude_estimator_q,11.660385310489644,4.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/camera_feedback,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/commander,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/ekf2,324.8131988633328,1.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/events,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/fw_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/fw_pos_control_l1,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/gnd_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/gnd_pos_control,0.09280071463636173,9.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/gpio_led,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/land_detector,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/landing_target_estimator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/load_mon,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/logger,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/mavlink,14.286329750548132,2.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/mc_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/mc_pos_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/navigator,0.09280071463636173,9.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/position_estimator_inav,2.4359484320676907,5.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/replay,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/sdlog2,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/sensors,0.09719529335443546,6.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/simulator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/syslink,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/uavcan,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/vtol_att_control,0.09280071463636173,9.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/modules/wind_estimator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_isl29501_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_ltc2946_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_trone_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/platforms/qurt/fc_addon/uart_esc,0.0029174503880300103,19.0
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/platforms/qurt/tests/muorb,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-19__07_49_17__baseline,src/templates/module,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/batt_smbus,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/blinkm,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/camera_trigger,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/distance_sensor,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/linux_pwm_out,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/mkblctrl,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/pwm_out_sim,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/px4flow,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/px4fmu,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/px4io,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/snapdragon_pwm_out,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/tap_esc,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/telemetry,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/drivers/vmount,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/examples/fixedwing_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/examples/hwtest,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/examples/px4_simple_app,11.781296789092755,4.0
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/examples/rover_steering_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/examples/uuv_example_app,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/attitude_estimator_q,11.781296789092755,4.0
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/camera_feedback,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/commander,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/ekf2,227.52552083151107,1.0
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/events,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/fw_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/fw_pos_control_l1,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/gnd_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/gnd_pos_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/gpio_led,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/land_detector,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/landing_target_estimator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/load_mon,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/logger,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/mavlink,11.934388176996963,2.0
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/mc_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/mc_pos_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/navigator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/position_estimator_inav,0.15309138790420865,5.0
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/replay,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/sdlog2,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/sensors,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/simulator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/syslink,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/uavcan,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/vtol_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/modules/wind_estimator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/platforms/posix/drivers/df_isl29501_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/platforms/posix/drivers/df_ltc2946_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/platforms/posix/drivers/df_trone_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/platforms/qurt/fc_addon/uart_esc,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/platforms/qurt/tests/muorb,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-20__07_47_50__baseline,src/templates/module,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/batt_smbus,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/blinkm,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/camera_trigger,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/distance_sensor,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/linux_pwm_out,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/mkblctrl,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/pwm_out_sim,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/px4flow,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/px4fmu,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/px4io,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/snapdragon_pwm_out,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/tap_esc,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/telemetry,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/drivers/vmount,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/examples/fixedwing_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/examples/hwtest,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/examples/px4_simple_app,1.2358805962971278,5.0
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/examples/rover_steering_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/examples/uuv_example_app,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/attitude_estimator_q,1.2358805962971278,5.0
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/camera_feedback,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/commander,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/ekf2,1.2358805962971278,5.0
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/events,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/fw_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/fw_pos_control_l1,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/gnd_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/gnd_pos_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/gpio_led,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/land_detector,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/landing_target_estimator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/load_mon,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/logger,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/mavlink,3.4442100678348826,1.0
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/mc_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/mc_pos_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/navigator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/position_estimator_inav,2.2083294715377546,2.0
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/replay,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/sdlog2,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/sensors,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/simulator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/syslink,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/uavcan,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/vtol_att_control,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/modules/wind_estimator,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_isl29501_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_ltc2946_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/platforms/posix/drivers/df_trone_wrapper,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/platforms/qurt/fc_addon/uart_esc,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/platforms/qurt/tests/muorb,0.0,inf
transfer,normal,ekf2_innovation_bias__2018-12-25__08_44_40__baseline,src/templates/module,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/batt_smbus,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/blinkm,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/camera_trigger,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/distance_sensor,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/linux_pwm_out,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/mkblctrl,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/pwm_out_sim,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/px4flow,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/px4fmu,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/px4io,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/snapdragon_pwm_out,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/tap_esc,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/telemetry,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/drivers/vmount,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/examples/fixedwing_control,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/examples/hwtest,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/examples/px4_simple_app,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/examples/rover_steering_control,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/examples/uuv_example_app,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/attitude_estimator_q,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/camera_feedback,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/commander,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/ekf2,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/events,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/fw_att_control,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/fw_pos_control_l1,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/gnd_att_control,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/gnd_pos_control,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/gpio_led,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/land_detector,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/landing_target_estimator,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/load_mon,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/logger,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/mavlink,1.457436627345692,2.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/mc_att_control,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/mc_pos_control,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/navigator,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/position_estimator_inav,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/replay,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/sdlog2,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/sensors,1.457436627345692,2.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/simulator,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/syslink,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/uavcan,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/vtol_att_control,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/modules/wind_estimator,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_isl29501_wrapper,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_ltc2946_wrapper,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/platforms/posix/drivers/df_trone_wrapper,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/platforms/qurt/fc_addon/uart_esc,0.020054426217631694,12.0
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/platforms/qurt/tests/muorb,0.0,inf
transfer,normal,inav_local_z_freeze__2018-12-19__07_49_17__baseline,src/templates/module,0.0,inf
