run_id,topic,samples,valid_samples,first_s,last_s,missing_channels
inav_local_z_freeze__2019-01-25__17_38_05__fault,vehicle_vision_position,1879,1879,1.362089,94.315542,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,actuator_controls_0,953,953,1.245065,97.866588,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,actuator_outputs,951,951,1.155107,97.78069,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,battery_status,194,194,0.853291,97.782872,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,cpuload,97,97,0.755413,97.044442,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,distance_sensor,951,951,1.254511,97.777168,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,ekf2_innovations,477,477,1.169377,97.782974,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,estimator_status,477,477,1.169377,97.782974,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,manual_control_setpoint,477,477,1.154317,97.803888,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,rate_ctrl_status,3055,3055,1.313088,97.86272,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,sensor_combined,24109,24109,1.332859,97.866449,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,sensor_preflight,6,6,0.001787,97.679532,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,system_power,194,194,0.860161,97.800162,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_attitude,3054,3054,1.345342,97.855019,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_attitude_setpoint,951,951,1.274101,97.819342,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_land_detected,97,97,1.046582,97.464106,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_local_position,1093,1093,3.000921,113.837909,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_rates_setpoint,3049,3049,1.373072,97.854613,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_status,99,99,1.010104,96.868157,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_status_flags,99,99,1.010117,96.868189,
inav_local_z_freeze__2019-03-06__08_02_26__baseline,vehicle_vision_position,960,960,1.359597,97.850797,
inav_local_z_freeze__2019-03-06__08_02_26__fault,actuator_controls_0,953,953,1.25145,97.872973,
inav_local_z_freeze__2019-03-06__08_02_26__fault,actuator_outputs,951,951,1.161492,97.787075,
inav_local_z_freeze__2019-03-06__08_02_26__fault,battery_status,194,194,0.859676,97.789257,
inav_local_z_freeze__2019-03-06__08_02_26__fault,cpuload,97,97,0.761798,97.050827,
inav_local_z_freeze__2019-03-06__08_02_26__fault,distance_sensor,951,951,1.260896,97.783553,
inav_local_z_freeze__2019-03-06__08_02_26__fault,ekf2_innovations,477,477,1.175762,97.789359,
inav_local_z_freeze__2019-03-06__08_02_26__fault,estimator_status,477,477,1.175762,97.789359,
inav_local_z_freeze__2019-03-06__08_02_26__fault,manual_control_setpoint,477,477,1.160702,97.810273,
inav_local_z_freeze__2019-03-06__08_02_26__fault,rate_ctrl_status,3055,3055,1.319473,97.869105,
inav_local_z_freeze__2019-03-06__08_02_26__fault,sensor_combined,24112,24112,1.339244,97.872834,
inav_local_z_freeze__2019-03-06__08_02_26__fault,sensor_preflight,6,6,0.008172,97.685917,
inav_local_z_freeze__2019-03-06__08_02_26__fault,system_power,194,194,0.866546,97.806547,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_attitude,3054,3054,1.351727,97.861404,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint,951,951,1.280486,97.825727,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_land_detected,97,97,1.052967,97.470491,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_local_position,1093,1093,2.999298,113.827708,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_rates_setpoint,3049,3049,1.379457,97.860998,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_status,99,99,1.016489,96.874542,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_status_flags,99,99,1.016502,96.874574,
inav_local_z_freeze__2019-03-06__08_02_26__fault,vehicle_vision_position,960,960,1.365982,97.857182,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,actuator_controls_0,667,667,1.245295,68.833221,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,actuator_outputs,666,666,1.215605,68.811548,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,battery_status,136,136,1.000922,68.789478,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,cpuload,68,68,1.115978,68.564833,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,distance_sensor,664,664,1.270242,68.772834,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,ekf2_innovations,333,333,1.113428,68.697935,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,estimator_status,334,334,1.113428,68.709473,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,manual_control_setpoint,333,333,1.106802,68.70268,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,rate_ctrl_status,2127,2127,1.305244,68.829311,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,sensor_combined,16835,16835,1.333046,68.833046,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,sensor_preflight,6,6,0.005395,68.642329,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,system_power,136,136,1.007988,68.787988,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,vehicle_attitude,2058,2058,1.337564,68.817471,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,vehicle_attitude_setpoint,664,664,1.318143,68.770028,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,vehicle_land_detected,2664,2664,1.002373,82.945791,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,vehicle_local_position,664,664,1.317561,68.769551,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,vehicle_rates_setpoint,2122,2122,1.369176,68.813189,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,vehicle_status,73,73,0.006144,68.832913,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,vehicle_status_flags,72,72,1.015195,68.834396,
land_detector_state_inversion__2019-01-18__08_39_38__baseline,vehicle_vision_position,1305,1305,1.362893,68.794088,
land_detector_state_inversion__2019-01-18__08_39_38__fault,actuator_controls_0,666,666,1.243897,68.739856,
land_detector_state_inversion__2019-01-18__08_39_38__fault,actuator_outputs,666,666,1.214207,68.81015,
land_detector_state_inversion__2019-01-18__08_39_38__fault,battery_status,135,135,0.999524,68.284128,
land_detector_state_inversion__2019-01-18__08_39_38__fault,cpuload,68,68,1.11458,68.563435,
land_detector_state_inversion__2019-01-18__08_39_38__fault,distance_sensor,664,664,1.268844,68.771436,
land_detector_state_inversion__2019-01-18__08_39_38__fault,ekf2_innovations,333,333,1.11203,68.696537,
land_detector_state_inversion__2019-01-18__08_39_38__fault,estimator_status,333,333,1.11203,68.508194,
land_detector_state_inversion__2019-01-18__08_39_38__fault,manual_control_setpoint,333,333,1.105404,68.701282,
land_detector_state_inversion__2019-01-18__08_39_38__fault,rate_ctrl_status,2126,2126,1.303846,68.795792,
land_detector_state_inversion__2019-01-18__08_39_38__fault,sensor_combined,16842,16842,1.331648,68.823648,
land_detector_state_inversion__2019-01-18__08_39_38__fault,sensor_preflight,6,6,0.003997,68.640931,
land_detector_state_inversion__2019-01-18__08_39_38__fault,system_power,135,135,1.00659,68.286608,
land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_attitude,2058,2058,1.336166,68.816073,
land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_attitude_setpoint,664,664,1.316745,68.76863,
land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_land_detected,68,68,0.999399,68.194724,
land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_local_position,664,664,1.316163,68.768153,
land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_rates_setpoint,2123,2123,1.367778,68.811791,
land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_status,72,72,0.004746,67.828944,
land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_status_flags,72,72,0.004763,67.828979,
land_detector_state_inversion__2019-01-18__08_39_38__fault,vehicle_vision_position,1307,1307,1.361495,68.79269,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,actuator_controls_0,919,919,1.240142,94.328902,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,actuator_outputs,917,917,1.178619,94.211319,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,battery_status,187,187,0.964359,94.237128,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,cpuload,94,94,0.885907,94.136141,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,distance_sensor,916,916,1.251178,94.203203,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,ekf2_innovations,459,459,1.07645,94.249294,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,estimator_status,459,459,1.280868,94.249294,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,manual_control_setpoint,459,459,1.273404,94.258188,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,rate_ctrl_status,2942,2942,1.296101,94.304906,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,sensor_combined,23231,23231,1.327937,94.328731,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,sensor_preflight,6,6,0.012503,94.142095,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,system_power,187,187,0.96127,94.251271,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,vehicle_attitude,2939,2939,1.324404,94.313314,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,vehicle_attitude_setpoint,916,916,1.285902,94.249947,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,vehicle_land_detected,3866,3866,1.001117,107.118892,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,vehicle_local_position,916,916,1.284315,94.277143,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,vehicle_rates_setpoint,2935,2935,1.356096,94.312846,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,vehicle_status,95,95,1.025038,93.327363,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,vehicle_status_flags,95,95,1.025051,93.327394,
land_detector_state_inversion__2019-01-25__17_38_05__baseline,vehicle_vision_position,1880,1880,1.362182,94.315635,
land_detector_state_inversion__2019-01-25__17_38_05__fault,actuator_controls_0,917,917,1.249216,94.226081,
land_detector_state_inversion__2019-01-25__17_38_05__fault,actuator_outputs,917,917,1.175798,94.208498,
land_detector_state_inversion__2019-01-25__17_38_05__fault,battery_status,186,186,0.961538,93.741526,
land_detector_state_inversion__2019-01-25__17_38_05__fault,cpuload,94,94,0.883086,94.13332,
land_detector_state_inversion__2019-01-25__17_38_05__fault,distance_sensor,916,916,1.248357,94.200382,
land_detector_state_inversion__2019-01-25__17_38_05__fault,ekf2_innovations,458,458,1.278047,94.045566,
land_detector_state_inversion__2019-01-25__17_38_05__fault,estimator_status,458,458,1.278047,94.045566,
land_detector_state_inversion__2019-01-25__17_38_05__fault,manual_control_setpoint,458,458,1.270583,94.05454,
land_detector_state_inversion__2019-01-25__17_38_05__fault,rate_ctrl_status,2938,2938,1.321278,94.210055,
land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_combined,23207,23207,1.337109,94.23791,
land_detector_state_inversion__2019-01-25__17_38_05__fault,sensor_preflight,6,6,0.009682,94.139274,
land_detector_state_inversion__2019-01-25__17_38_05__fault,system_power,186,186,0.958449,93.748417,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude,2935,2935,1.349554,94.218577,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_attitude_setpoint,915,915,1.283081,94.146838,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_land_detected,93,93,1.006904,93.35017,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_local_position,915,915,1.281494,94.170414,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_rates_setpoint,2931,2931,1.385332,94.218119,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_status,95,95,1.022217,93.324542,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_status_flags,95,95,1.02223,93.324573,
land_detector_state_inversion__2019-01-25__17_38_05__fault,vehicle_vision_position,1878,1878,1.39084,94.239755,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,actuator_controls_0,953,953,1.246304,97.867827,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,actuator_outputs,951,951,1.156346,97.781929,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,battery_status,194,194,0.85453,97.784111,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,cpuload,97,97,0.756652,97.045681,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,distance_sensor,951,951,1.25575,97.778407,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,ekf2_innovations,477,477,1.170616,97.784213,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,estimator_status,477,477,1.170616,97.784213,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,manual_control_setpoint,477,477,1.155556,97.805127,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,rate_ctrl_status,3055,3055,1.314327,97.863959,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,sensor_combined,24109,24109,1.334098,97.867688,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,sensor_preflight,6,6,0.003026,97.680771,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,system_power,194,194,0.8614,97.801401,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_attitude,3054,3054,1.346581,97.856258,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_attitude_setpoint,951,951,1.27534,97.820581,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_land_detected,4207,4207,1.00454,113.977088,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_local_position,950,950,1.374964,97.808068,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_rates_setpoint,3049,3049,1.374311,97.855852,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_status,99,99,1.011343,96.869396,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_status_flags,99,99,1.011356,96.869428,
land_detector_state_inversion__2019-03-06__08_02_26__baseline,vehicle_vision_position,960,960,1.360836,97.852036,
land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_controls_0,951,951,1.239014,97.664625,
land_detector_state_inversion__2019-03-06__08_02_26__fault,actuator_outputs,950,950,1.149056,97.686969,
land_detector_state_inversion__2019-03-06__08_02_26__fault,battery_status,193,193,0.84724,97.272842,
land_detector_state_inversion__2019-03-06__08_02_26__fault,cpuload,97,97,0.749362,97.038391,
land_detector_state_inversion__2019-03-06__08_02_26__fault,distance_sensor,950,950,1.24846,97.71735,
land_detector_state_inversion__2019-03-06__08_02_26__fault,ekf2_innovations,476,476,1.163326,97.573,
land_detector_state_inversion__2019-03-06__08_02_26__fault,estimator_status,476,476,1.163326,97.573,
land_detector_state_inversion__2019-03-06__08_02_26__fault,manual_control_setpoint,476,476,1.148266,97.597838,
land_detector_state_inversion__2019-03-06__08_02_26__fault,rate_ctrl_status,3051,3051,1.307037,97.72865,
land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_combined,24082,24082,1.326808,97.744408,
land_detector_state_inversion__2019-03-06__08_02_26__fault,sensor_preflight,6,5,96.869306,97.673481,
land_detector_state_inversion__2019-03-06__08_02_26__fault,system_power,193,193,0.85411,97.294112,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude,3050,3050,1.339291,97.724856,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_attitude_setpoint,950,950,1.26805,97.709461,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_land_detected,97,97,0.999285,97.289404,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_local_position,949,949,1.367674,97.700931,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_rates_setpoint,3045,3045,1.367021,97.724593,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_status,99,99,1.004053,96.862106,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_status_flags,99,99,1.004066,96.862138,
land_detector_state_inversion__2019-03-06__08_02_26__fault,vehicle_vision_position,959,959,1.353546,97.744901,
